ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.0354731,1.05307861,22.507566,22.559883,22.048809,21.626764,21.379778,22.610527,22.691324,22.094208,21.773994,21.312674,21.355703,21.818739,21.715113,20.733849,20.478552
1.03543424,1.11592286,25.684135,21.887255,21.072809,20.606962,20.322598,26.011572,22.086683,21.245743,20.698298,20.471418,24.690304,21.724438,20.803495,20.123047,20.475368
1.05515123,1.1079958,18.245502,16.99859,16.505215,16.309185,16.232718,18.589586,17.319746,16.870867,16.655752,16.571375,18.269558,17.008062,16.544445,16.354267,16.238571
1.05514129,1.1079827,18.243418,16.998253,16.505104,16.309233,16.235067,18.587759,17.318405,16.870462,16.656218,16.578106,18.275084,17.009727,16.546766,16.359533,16.262844
1.05814453,1.07585414,15.34411,13.940071,13.384748,13.176434,13.104643,15.675179,14.243293,13.745244,13.385134,13.446244,15.346412,13.967793,13.424814,13.21829,13.125965
1.05813003,1.07584665,15.343898,13.940322,13.38482,13.178187,13.104811,15.674835,14.243284,13.745152,13.385195,13.446636,15.346775,13.968116,13.425169,13.218925,13.128028
1.05813004,1.07584667,15.343968,13.947167,13.405159,13.18865,13.103034,15.674603,14.674981,14.049183,15.32204,13.446274,15.347807,13.96916,13.436349,13.2217,13.133705
1.05654363,1.07529947,21.761242,20.732359,19.693327,19.750929,19.328701,21.637724,20.280863,19.509691,19.188543,18.950989,19.370886,19.159222,17.496269,18.143171,17.913403
1.05445487,1.15788173,22.543581,19.560381,18.096769,16.889435,16.234303,23.176016,19.898394,18.457697,17.217276,16.563093,22.326689,19.549446,18.123215,16.916752,16.235291
1.05444931,1.15787351,22.462025,19.562119,18.096916,16.890858,16.238293,22.948427,19.904427,18.458645,17.219847,16.57168,22.508919,19.599794,18.145126,16.932877,16.264175
1.05624495,1.13079507,21.369228,20.396339,19.930614,19.71623,19.545568,21.679382,20.684856,20.298,20.033686,19.770987,21.069895,20.35289,19.931829,19.72699,19.326609
1.05745959,1.11128678,21.602009,19.688866,18.860153,18.437885,18.217936,22.07889,19.999371,19.192366,18.794836,18.590496,21.673647,19.6905,18.838957,18.515902,18.284784
1.05291471,1.09712699,23.684782,21.490612,20.115011,18.665876,17.928598,24.17551,21.857649,20.475876,19.001972,18.257086,24.833502,21.694256,20.09712,18.70903,17.965368
1.05395739,1.06707015,24.086231,21.668947,20.248264,18.660936,17.951319,24.461929,22.001778,20.593155,19.01893,18.313665,26.79715,21.672409,20.226732,18.729362,18.033649
1.05747487,1.13396159,24.050161,22.461082,21.013847,19.440538,18.557854,23.294331,22.860495,21.433268,19.738146,18.872492,22.034554,22.34623,21.018156,19.450834,18.535301
1.05736199,1.23793683,23.334116,22.885227,22.475933,22.856638,21.465374,23.400558,22.923956,22.995588,23.045004,21.67301,22.597006,23.018721,22.794605,23.943348,20.94268
1.05170071,1.10833203,23.129385,21.997356,20.641062,20.062315,19.817457,23.480436,22.20059,20.958736,20.331051,20.182348,24.720549,21.678286,20.559654,19.984274,20.021969
1.05174758,1.12237035,22.147411,21.035744,20.490484,20.316402,20.127066,22.390059,21.328608,20.851635,20.728462,20.471149,21.536232,21.065229,20.532932,20.539816,20.25502
1.05202098,1.24898748,22.389709,21.517597,20.726192,20.69005,20.360577,22.692999,21.494192,20.91503,20.747814,20.379009,22.075163,20.94459,20.16107,20.03548,19.97891
1.05182676,1.06846192,23.919668,22.480497,21.672651,21.806067,21.845861,24.773972,22.590357,21.788361,21.863049,21.881237,27.62071,22.405603,21.222248,20.960096,23.926077
1.05215727,1.10500901,23.288525,23.054152,21.629356,20.663979,20.249151,23.885864,23.270473,21.820299,20.71769,20.293566,26.564964,22.073147,21.03727,19.915422,19.462326
1.05345179,1.16723601,22.731974,22.420868,21.375816,21.080532,20.637381,22.81382,22.693737,21.608532,21.190001,20.810781,22.766016,22.375849,21.161255,21.013075,20.902866
1.05409029,1.22696201,22.739424,21.850742,21.164032,20.701653,20.668482,23.009876,21.973392,21.398207,20.90284,20.935511,21.846832,21.257978,21.040287,20.369913,20.866177
1.05455772,1.06921542,22.391834,21.156691,20.185642,19.85128,19.754244,22.820456,21.206587,20.359972,19.971689,19.672251,22.066486,20.675774,19.746845,19.427279,19.426826
1.05444227,1.23496699,23.880667,22.892056,21.91247,21.879507,21.512821,24.157007,23.094215,22.260426,21.922775,21.294064,25.387167,22.944004,21.957308,21.297432,20.769297
1.05451095,1.18966888,25.398521,22.812645,21.18689,20.551611,20.28331,25.401398,22.955147,21.376362,20.624119,20.196028,26.870897,22.200495,20.63065,20.155991,19.379456
1.05605976,1.10034623,23.705862,23.564322,22.050627,21.302214,21.302612,24.33111,23.583105,22.303118,21.407795,21.467018,26.631393,22.804064,22.012173,21.105654,21.014748
1.05376604,1.10328059,23.738342,23.231325,22.181385,21.292973,21.145058,24.747213,23.755951,22.403851,21.42738,21.008812,25.029024,22.902384,21.619864,20.995457,22.545128
1.05606057,1.10034592,23.311968,23.59206,22.041418,21.293724,21.284756,24.418253,23.668112,22.307386,21.41493,21.394079,26.859522,22.96559,22.064831,21.183296,20.976913
1.05449226,1.10193626,23.824654,23.100632,22.436501,21.52269,20.900164,24.038172,23.072813,22.577507,21.680754,20.995901,22.515245,22.629812,21.703493,21.858183,20.483583
1.05522559,1.10112349,24.51619,23.878231,22.579369,21.988504,21.532864,24.797003,23.95809,22.679312,22.337263,22.128252,24.021584,23.444651,22.464172,22.675112,21.039131
1.05461029,1.17978225,23.846684,22.921457,22.11455,22.380039,22.449474,23.302116,23.226831,22.319563,22.634075,22.374231,22.998589,22.702156,22.193974,22.543297,21.614489
1.05574111,1.23266133,22.961765,22.088432,20.94631,20.782234,20.478594,23.048573,22.120832,21.187929,20.96476,20.406759,22.955641,21.540707,20.747768,20.357344,19.600212
1.05652794,1.09283008,23.192896,23.157642,22.101324,21.738167,21.268019,23.729832,23.362276,22.341503,21.86487,21.315615,27.053734,23.09996,22.441021,21.619074,21.527645
1.0568839,1.14486736,23.224764,23.105446,22.694122,22.090532,22.140705,23.086849,23.205921,22.846447,22.266243,22.015715,22.088879,22.460178,23.410721,21.830915,21.754076
1.05704206,1.23373186,22.399086,22.819372,22.062897,22.097681,22.504431,22.337166,23.007059,22.495455,22.220285,22.169376,22.146286,22.355473,22.147207,21.915567,22.507065
1.05595252,1.26116842,24.634989,23.433548,22.216173,21.988213,21.481359,25.427181,23.440157,22.527868,22.500204,21.761843,25.269306,23.08946,23.198456,22.463989,21.483294
1.05665554,1.22774943,25.309753,23.568977,22.282364,21.007616,20.291639,24.601631,23.829967,22.562845,21.08732,20.298786,21.983143,23.521381,21.960772,19.987831,19.429703
1.05665548,1.22774935,25.304144,23.558876,22.292263,21.010513,20.296188,24.64423,23.80648,22.547564,21.078751,20.304962,24.486267,23.207384,22.377136,20.274458,19.89266
1.0561598,1.22924578,23.177204,24.07272,22.466656,21.227236,20.528934,22.879337,24.0294,22.70837,21.4184,20.448696,21.823128,23.300837,22.110889,20.575468,19.515165
1.05644752,1.26382235,24.461117,24.423189,22.491905,21.606346,21.534977,24.057575,24.651554,23.02516,21.974085,21.245474,24.720369,23.776304,23.309034,21.778818,21.341364
1.05747796,1.08099453,25.28857,25.14049,25.581629,22.125168,22.508116,24.875778,24.516041,24.725813,22.368084,22.57325,21.864212,22.21191,21.826004,20.9865,20.521338
1.05224047,1.21313163,23.228958,23.399889,23.105797,21.525818,20.528622,24.187164,23.652693,23.122799,21.894403,21.260242,25.540689,24.165554,22.571207,21.714275,21.32272
1.05255819,1.22502898,25.704098,24.805359,23.071095,21.47016,20.585686,25.119545,24.419098,23.361225,21.595648,20.922419,28.287975,22.923262,22.14596,20.4653,19.167906
1.05245707,1.22492326,25.684612,24.812752,22.927595,21.484802,20.576374,25.185165,24.382933,23.085684,21.64641,21.175682,27.623085,23.269335,24.501059,20.963959,20.666628
1.05163594,1.22472935,24.770718,23.907354,23.210724,21.718634,21.001459,25.602547,24.133001,23.207712,21.881186,20.840307,26.121248,23.771236,22.8519,21.54044,20.181108
1.05309206,1.07307669,23.094423,24.103287,23.557554,21.750299,21.612232,23.460657,24.025248,23.740116,21.894192,21.583363,28.792059,22.592585,21.959715,21.465467,21.30776
1.05491161,1.09053021,24.16087,23.66465,22.946516,21.837011,21.7085,24.535072,24.063982,23.19702,21.998344,21.889919,25.716177,23.731974,23.211514,21.832121,20.957039
1.05571441,1.20281768,26.514259,24.70393,22.694407,22.041573,22.442823,26.115162,24.478878,22.952375,22.376265,22.217367,24.589554,23.575129,22.591654,22.254766,22.692001
1.05836193,1.18592754,24.978378,24.369759,22.905853,21.459637,20.645674,24.71155,25.145771,22.946671,21.885157,21.026512,24.146147,26.537428,22.563953,21.925344,21.115854
1.05391217,1.20919356,24.865091,25.821135,23.994604,24.514427,20.65037,24.776958,26.034355,24.14012,24.165632,20.99082,26.406084,25.225834,22.998219,24.815357,20.287128
1.05451597,1.06057874,23.181383,25.252764,25.430035,25.50102,21.88722,23.180092,24.735968,25.330835,24.765387,21.274918,23.001579,24.55554,24.818121,25.026617,19.778637
1.05814899,1.07582393,15.337358,13.932726,13.384642,13.176301,13.098442,15.666264,14.235,13.736162,13.382656,13.446416,15.347197,13.960263,13.425242,13.218629,13.12965
1.05813607,1.07582012,15.337335,13.933105,13.384946,13.177892,13.098286,15.666154,14.234692,13.73597,13.382717,13.445985,15.347822,13.960674,13.425588,13.21925,13.128557
1.05813611,1.07582016,15.337314,13.940072,13.409918,13.184882,13.096425,15.666014,14.662231,14.038326,15.310315,13.445512,15.350312,13.961898,13.437713,13.220173,13.132797
1.0219385,1.12670988,22.238426,21.172558,19.793516,18.996157,18.539923,22.571533,21.55447,20.148853,19.345779,18.893988,22.405096,21.258902,19.858603,19.043653,18.670475
1.02496343,1.19503691,24.119598,23.685324,25.298332,22.097113,22.652506,24.455954,24.189064,25.511417,22.473289,22.874638,24.665348,24.286312,25.512547,22.315411,22.686195
1.02515878,1.14383565,23.403719,24.494677,23.936558,21.815647,22.270489,23.9333,24.328014,23.603765,21.998346,22.309647,26.598404,23.769585,23.2612,21.626326,20.832987
1.02621681,1.05049381,23.06304,23.206493,22.945578,22.14411,21.803347,23.003414,23.147587,23.113239,22.490446,21.782919,22.240744,22.665958,22.992283,22.474667,20.970909
1.02702199,1.13795025,25.773758,24.597273,23.075438,20.982689,19.778202,25.458368,24.675144,23.407488,21.377502,20.056427,25.623714,24.515339,23.310312,21.156107,19.80233
1.02700944,1.2265224,24.159054,23.754827,23.195457,21.52005,22.209782,24.473104,23.491961,23.093672,21.670193,21.372538,23.980154,23.129482,22.522923,21.60734,20.933958
1.26967042,1.06003661,23.006426,20.459465,19.010592,17.894785,17.303711,24.037214,20.822718,19.347258,18.252842,17.673538,23.712973,20.575094,19.030819,17.965128,17.387339
1.26546114,1.04724256,23.62936,21.413305,20.288643,20.308325,20.38941,23.18885,20.686443,19.742777,19.729052,20.189367,18.528673,16.63681,15.577097,14.806049,21.619247
1.26604334,1.13794281,23.729778,23.773758,23.308363,22.102766,21.465103,24.52216,24.321766,23.497442,22.462624,21.436605,25.087955,25.300598,23.773413,22.076452,21.241755
1.26636414,1.11676632,24.552284,25.038637,23.120987,21.912804,22.14127,25.635256,24.780579,23.225277,21.848866,21.561638,18.343195,30.172001,29.953831,18.882053,28.990238
1.26657128,1.14400778,24.445526,24.87039,24.260693,21.87796,21.440441,24.033543,24.568624,23.967443,22.343433,21.778801,23.266306,23.47514,24.507046,22.124199,22.073286
1.26890227,1.14612152,22.845736,24.033342,23.082287,21.998571,21.766056,23.003716,24.068062,23.301697,22.357729,21.739658,22.880869,23.581934,23.661087,22.207188,21.283611
1.26876284,1.20502013,23.954412,25.91017,24.562601,23.969091,20.619089,24.479153,25.582411,24.025164,23.92877,21.352795,25.077837,25.819632,23.676189,24.182821,21.977295
1.26786955,1.08315687,23.930693,24.73344,23.159582,23.390175,22.592424,25.01399,24.399588,22.990313,23.636101,22.797224,18.856024,22.411613,19.320892,18.612789,28.214609
1.02714831,1.00010667,22.604267,22.354389,21.621284,21.644098,21.275719,22.692175,22.469166,21.6621,21.673315,21.111567,21.01375,21.637735,20.876379,20.856266,20.773836
1.02833495,1.0287471,25.068783,23.810534,23.365221,22.02096,20.923683,25.322695,24.165817,23.600504,21.972496,21.393295,25.026392,22.738337,24.66127,21.681786,26.050873
1.26675315,1.0408592,21.368292,23.121651,20.308302,19.440172,22.810099,20.277592,18.465971,17.712202,17.338659,17.722374,21.700415,23.514246,20.493086,19.593679,22.810217
1.26760841,1.04214997,24.555025,20.274942,20.868397,24.341463,19.533262,21.149723,19.534794,18.589556,17.783442,18.609648,19.82279,18.030636,18.322218,24.34133,16.9275
1.26912011,1.04133176,21.265427,25.098358,24.785185,24.340807,22.810671,21.227226,20.38793,19.895113,18.95871,20.558367,21.046892,25.098223,24.785063,24.340673,22.810513
1.26548154,1.04724896,22.232794,23.792082,22.737156,22.336851,22.939581,22.15439,22.612343,21.559038,20.88512,21.547308,22.892557,24.27494,23.28038,22.644766,23.258286
1.26677489,1.00769114,24.226036,21.781979,20.973459,20.639404,20.366055,24.906021,22.114998,21.365301,20.949396,20.82399,24.910851,21.770689,21.184496,20.688013,20.705406
1.2698687,1.00489614,23.151899,23.266068,22.240076,21.730057,21.193052,23.251062,23.509209,22.62117,21.989977,21.283066,22.309685,22.881407,22.433205,21.17905,20.634872
1.27172934,1.05043103,24.867945,23.370085,22.64558,21.840187,22.747301,25.376799,23.408674,22.809299,21.822443,22.466753,25.71092,23.091038,22.2719,20.73068,22.36923
1.27160469,1.05881062,21.364372,20.44528,20.080593,19.952469,19.80792,21.733841,20.793663,20.445364,20.281576,20.161787,21.621687,20.527431,20.215796,20.001841,19.957764
1.27188624,1.13253957,24.721937,21.159815,19.661913,18.172983,17.323074,25.465137,21.545021,20.028456,18.520708,17.694212,25.26289,21.311548,19.761438,18.222578,17.402418
1.27088313,1.14990868,22.84926,22.840145,21.794207,21.461325,21.155121,22.644493,23.204874,21.844606,21.665985,21.131641,21.46236,22.817036,21.310476,21.333326,22.947367
1.27145869,1.22838932,22.392551,22.177992,21.837437,21.764999,22.304253,22.243454,22.454124,21.953907,22.339802,22.144821,21.597067,22.227856,21.505976,24.40373,21.646255
1.27151787,1.14386743,22.999537,22.38328,21.507015,21.308039,21.754322,22.858128,22.657785,21.775127,21.540346,21.872534,21.758083,22.072905,21.467682,21.203783,21.998983
1.27215592,1.22035101,23.755098,23.246368,23.588173,21.842369,21.727289,23.674891,23.943506,23.733408,22.066813,21.887676,21.967398,25.109743,24.499743,21.563698,20.154303
1.272464,1.07545972,23.209629,23.043453,22.525999,21.858278,22.876417,23.327257,23.186071,22.660933,22.300947,22.514675,22.397305,22.970205,23.085133,22.367636,22.21764
1.27220203,1.15296073,24.534962,25.084465,22.902998,21.777411,20.74255,25.058908,24.931364,23.238579,22.131548,21.483984,24.771536,28.367359,22.890635,21.729424,22.673801
1.27283936,1.20158946,23.191969,24.016249,22.938452,21.775593,21.177103,23.49556,24.570646,23.095587,21.872902,20.961628,21.999508,25.252716,22.808821,22.173689,20.087349
1.27332396,1.18104813,23.014954,24.485945,23.223267,22.110409,21.821903,22.721006,24.703146,23.066481,22.195164,21.874622,22.649265,25.183733,22.29771,21.791094,20.920008
1.2719042,1.01858684,23.352837,22.754822,21.11318,19.579752,18.805666,23.526905,23.387772,21.645575,19.986544,19.122036,23.687082,23.26745,21.582146,19.745955,18.86511
1.26832112,1.10575898,22.384977,23.150396,23.17078,22.410755,21.844742,22.65934,23.52907,23.64171,22.715483,22.529236,21.550978,25.936531,24.778088,25.577013,24.129271
1.2685901,1.13210108,23.244673,22.367687,21.232054,20.684158,20.37536,22.797132,22.389126,21.273331,20.763006,20.373274,21.695351,21.733566,20.647482,20.314739,22.177294
1.26750915,1.14971574,23.114019,22.07246,21.01733,20.583519,20.243687,22.300989,21.950701,21.003456,20.648224,20.202091,20.419287,20.997082,20.029486,19.924498,20.504095
1.26750916,1.14971574,22.983288,22.072762,21.01733,20.580057,20.242424,22.333433,21.968018,21.008476,20.644493,20.20162,20.419207,20.997082,20.029486,19.924498,20.504095
1.26681363,1.19398074,22.795477,22.600828,21.481344,21.330767,21.359785,22.520987,22.797029,21.700647,21.43293,21.31439,21.45962,22.018177,21.093046,20.924717,20.514965
1.26658286,1.16323502,24.413328,22.657589,21.730658,21.799519,21.396004,24.555784,22.846161,21.951551,21.997019,21.827038,22.39893,22.078499,21.55472,21.501007,21.037441
1.26632562,1.08983646,23.456142,22.763094,21.879486,21.602251,21.533619,24.213413,23.037027,22.011322,21.841171,21.906052,25.058071,23.283443,21.190393,20.884329,20.288494
1.26597546,1.08837751,23.914587,24.067049,22.536299,22.494398,22.020988,23.526981,23.959383,22.619009,22.617981,22.212255,17.968485,28.976534,19.163246,18.53867,29.247503
1.26632538,1.08983615,23.407801,22.769724,21.879454,21.604176,21.70225,24.244781,23.01162,22.021675,21.833469,21.891752,22.856039,23.101454,21.254709,20.91992,22.109657
1.26600061,1.22793017,24.427845,22.781303,22.57263,21.988167,21.194668,23.288862,22.924047,22.860468,22.432966,21.432322,22.11805,21.7327,21.220383,21.582029,24.879955
1.26593527,1.21844702,23.997782,22.938206,23.06912,21.844643,22.216187,23.576838,23.20682,23.221651,22.016483,22.86762,23.020313,22.799452,22.032543,21.211393,25.34256
1.26546486,1.12529579,24.596542,22.427208,21.709965,21.368196,21.163525,24.199053,22.453482,21.823292,21.486599,21.314373,24.315969,21.902863,21.243319,20.879837,21.663774
1.26536189,1.11111412,26.195213,22.495995,21.192522,20.544781,19.887365,26.414942,22.835531,21.54929,20.975491,20.326853,27.27335,22.504869,21.228003,20.861986,20.303595
1.26599067,1.10825089,21.845366,20.775459,19.607716,19.075813,18.813147,21.871933,20.802319,19.698553,19.154858,18.869482,23.451056,20.044121,18.873762,18.480684,18.304962
1.26544412,1.13148899,20.841261,18.253929,16.998926,16.495792,16.195353,21.125189,18.606419,17.358326,16.840374,16.538013,20.844049,18.310181,17.068165,16.546782,16.25153
1.26545414,1.13149495,20.853197,18.253197,16.998405,16.494907,16.196236,21.15032,18.605366,17.357891,16.838213,16.540333,17.759241,16.566988,15.547131,14.94186,16.604332
1.26639522,1.0797242,24.104942,24.799604,22.466713,24.012665,23.292566,24.247143,24.888601,22.420635,23.759863,22.951712,24.681084,23.763575,21.84333,22.847338,22.805136
1.26799909,1.06316908,22.336353,22.938675,22.328039,21.991404,21.787666,23.069574,23.296183,22.45661,22.558901,22.439064,22.239115,22.43671,21.898941,22.765013,22.818096
