ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
0.36044301,0.25114444,24.639385,23.644775,21.613518,20.694988,19.935356,23.542671,23.818432,21.567364,20.445517,19.989361,22.845837,22.185452,20.203192,19.276085,19.419662
0.36180439,0.25073103,26.092367,23.617794,23.474615,22.197454,21.451143,25.683577,23.933851,23.239,22.207714,21.440647,25.705908,23.467049,23.077419,21.870241,20.54608
0.36521088,0.29375677,22.706602,22.756109,17.652161,20.536379,22.382046,23.105818,22.311127,18.188335,19.727705,21.108545,11.594948,11.645576,10.961805,10.676761,9.849906
0.36502604,0.30163052,12.488159,9.811866,8.901825,15.128201,8.758392,13.236716,9.883831,8.962045,14.337088,8.91799,12.472775,9.803965,8.893366,11.62685,8.747333
0.36502492,0.30162801,12.495046,9.812297,8.901928,15.128652,8.758844,13.224965,14.477979,14.146903,14.336647,12.218434,12.483291,9.804918,8.893692,11.629139,8.748385
0.36517256,0.29378193,22.945522,25.095051,17.649645,24.355486,23.017214,23.514538,22.899456,18.196394,19.932322,21.733425,23.39521,24.432491,18.011881,24.355545,21.111206
0.36538296,0.29815703,24.644857,25.122561,20.26824,19.502304,20.827938,21.100576,19.468512,18.436146,17.299282,17.899542,24.644997,25.122623,20.54311,19.521521,21.142008
0.36460598,0.30484697,24.649595,25.123009,20.212358,19.434055,20.620808,21.310822,19.448919,18.313238,17.260481,17.737284,24.649794,25.123106,20.365494,19.455877,21.025013
0.36088464,0.30101633,22.390665,20.143726,20.324799,24.355492,20.124405,21.864809,19.346912,18.409845,17.921066,18.150528,19.652319,18.079391,18.041264,24.355421,16.932552
0.36457637,0.30605676,22.470531,21.729218,24.794344,24.355227,22.809372,22.200787,19.885492,19.296505,18.10585,18.355604,19.815296,19.665464,24.79422,24.355156,22.371645
0.36409254,0.30925852,24.581581,25.122864,22.133991,21.624516,20.865065,22.469084,21.150755,21.071939,19.374496,19.670084,22.78257,25.12295,22.02636,21.571524,20.86434
0.36696774,0.2870991,26.312998,23.563164,23.089523,21.929502,21.062498,25.604721,23.352488,22.825966,21.767738,21.976404,26.675476,22.83313,22.219288,20.779266,21.879515
0.36381558,0.29694529,22.760796,25.122612,24.79656,24.355173,20.630651,22.070345,20.944485,20.143375,18.650156,19.797867,22.810457,25.122683,24.79665,24.35528,20.716301
0.36093683,0.28946494,24.536083,25.033323,24.396822,22.088764,21.836157,24.753233,24.82045,23.723181,22.268911,22.52116,26.283459,25.025101,23.328569,21.971149,22.810472
0.36700928,0.23887019,21.839209,21.684092,21.555477,21.704792,21.638842,22.301023,22.070532,21.932465,22.358435,22.624725,22.285488,21.865084,21.803667,23.774612,23.435669
0.36238543,0.18529023,24.455498,22.22941,21.016689,19.6966,19.142935,24.248638,22.504879,21.345364,19.982536,19.484205,27.568905,20.728098,19.735933,18.747381,17.894108
0.36238149,0.18527552,24.476837,22.283482,21.113934,19.699755,19.151155,24.267979,22.505308,21.358463,19.983774,19.497406,22.801453,22.178591,21.200544,19.695454,19.248421
0.36283051,0.18583738,25.121805,24.298512,22.563816,21.705822,20.368551,24.056099,23.601421,21.848028,20.660488,20.096228,24.734461,24.322382,21.640467,20.767614,19.682728
0.36354988,0.18591359,24.46666,24.477047,23.119331,21.235279,20.621098,24.279499,23.567616,22.028194,20.71665,19.97719,23.72217,22.295252,23.254683,19.997889,22.038296
0.36134816,0.18459822,23.868889,23.1668,22.018066,21.114264,20.607956,24.168467,23.52429,21.941763,21.20051,20.340504,28.556286,22.831429,20.963665,21.052893,19.367832
0.36288478,0.10824794,23.121923,21.900209,20.701754,19.148022,18.264372,23.749565,22.314346,21.126955,19.494875,18.648748,23.267155,22.125669,20.928799,19.176424,18.397116
0.36288478,0.10824793,23.034853,21.900215,20.699972,19.148237,18.266699,23.795134,22.322954,21.133486,19.492451,18.64814,23.204752,22.118658,20.932587,19.177059,18.403797
0.36386521,0.10741498,24.502048,23.351358,22.372044,21.386637,21.103546,24.525566,23.320633,22.575085,21.457344,21.025986,24.190395,22.966385,22.218775,20.887609,20.208105
0.36061515,1.07921E-3,24.11344,22.868114,21.326233,20.810471,20.484842,23.832569,23.092854,21.572191,21.153378,21.269621,24.554569,22.058884,21.130131,20.869675,21.575293
0.36110541,5.2203E-3,24.291809,21.549303,21.085993,21.318733,21.174356,25.040836,21.884445,21.455004,21.697439,21.201778,25.933422,21.291639,21.132338,21.534306,20.710325
0.36138824,0.18742754,23.282869,22.434095,21.143269,20.458782,19.880297,23.166662,22.483086,21.181723,20.480726,20.086779,25.009422,21.501524,20.650351,19.850563,19.175846
0.36143129,3.15431E-3,24.425093,22.999563,22.955679,21.972952,21.643238,25.268774,23.222195,23.517328,22.053511,21.552193,26.510185,22.402199,22.989351,21.915884,20.459709
0.36361758,0.01203352,22.619099,22.224459,21.149767,20.692404,20.485222,22.9618,22.133862,20.981516,20.478727,20.234442,22.307323,21.283236,20.208996,19.653622,19.546017
0.36574826,0.08683391,23.53163,23.235922,22.091078,21.691078,20.673223,23.267813,23.236135,21.889029,21.482498,20.958544,22.130074,22.598921,21.248121,20.683897,19.923864
0.36645152,9.20725E-3,24.078804,23.1049,22.436357,21.955307,21.024563,23.427725,23.091061,22.444489,22.067188,21.616419,22.383797,22.611589,22.321585,21.383635,21.402769
0.11975757,0.47922054,23.885874,22.904371,21.577009,21.424374,20.841633,23.491177,23.207523,21.741409,21.387886,20.892252,22.828239,23.126978,21.214846,20.918224,21.918598
0.11929563,0.49969598,22.590565,21.741121,21.307146,21.149315,20.932631,23.030025,22.028309,21.466158,21.390247,21.481762,22.952808,21.343624,20.960909,20.899204,22.757702
0.1188134,0.49537829,23.813452,22.837734,21.663248,20.635956,19.980696,23.36207,22.97411,21.873575,20.737598,20.078094,22.072264,25.063541,21.104977,20.241083,19.545525
0.1176766,0.41672276,23.686157,22.86376,21.877827,21.621696,21.341877,24.002337,23.162172,22.203173,22.105051,21.339777,24.674465,22.781868,21.820858,21.912975,20.511353
0.11718918,0.49120672,23.16477,22.970865,21.262196,20.288448,19.702904,23.32099,23.631138,21.672779,20.687273,20.042458,23.686258,23.920288,21.417053,20.487724,19.695635
0.11684394,0.48542949,23.176083,22.227518,21.217083,20.682594,20.183899,22.844875,22.315378,21.244963,20.644712,20.199802,21.619562,21.813604,20.728453,20.087301,19.673883
0.11599026,0.48424095,23.871239,22.115366,20.871449,20.551588,19.994167,23.416443,21.977478,20.807701,20.358595,19.920427,26.60817,21.157433,19.890331,19.494595,19.154551
0.11556652,0.48292882,25.879732,22.172176,20.885126,20.458906,20.130362,25.12038,22.318516,20.996353,20.448778,20.45237,26.385786,21.555498,20.551817,19.951622,20.091906
0.11597957,0.48423364,23.632919,22.11212,20.844976,20.549065,20.004171,23.537622,21.968151,20.807453,20.359436,19.913729,20.861525,20.358467,19.099669,18.671104,18.503494
0.11477769,0.49674376,23.791416,22.801815,22.218655,21.595629,21.094944,24.202015,22.971544,22.26362,21.633078,21.247715,21.682222,22.495007,21.596581,21.20323,25.234798
0.1148995,0.13463823,25.423786,23.858942,22.334448,21.821865,20.828333,25.701725,23.782793,22.556808,22.210653,21.273785,26.97555,23.416248,22.13274,23.000935,20.601919
0.11947547,0.35759786,25.139616,23.658834,21.858664,20.859983,20.734291,24.856987,23.385628,22.12215,21.123312,21.065697,28.243719,22.877245,21.712347,20.782576,22.415327
0.11847754,0.35149998,25.176804,23.872662,22.651161,22.447945,21.74753,24.831961,24.237705,22.840708,22.801041,21.4498,26.707438,24.000893,23.097162,26.643711,21.698456
0.11761695,0.41676909,24.629839,23.447922,22.104427,21.484318,20.510309,24.376755,23.588959,22.463913,21.743944,20.673674,24.621546,23.255585,22.087858,21.357927,20.361824
0.11716773,0.2752451,24.753036,23.692638,22.624437,21.729242,21.67697,23.964348,23.829359,22.90917,22.248119,21.533779,24.686712,23.435621,22.679304,22.41083,21.081001
0.11653023,0.32714263,24.677212,23.904766,21.864159,21.115215,20.433336,25.04652,23.890448,22.139029,21.323198,20.855694,25.350504,23.838552,21.798679,20.713411,20.574406
0.11559002,0.24619654,24.298817,23.692102,22.357254,22.030184,21.745708,23.471228,24.18684,22.617868,22.34659,21.464331,22.192493,23.2498,22.66625,22.053905,20.17671
0.12016598,0.2693092,24.4121,22.750286,22.477629,22.371765,21.427071,24.759258,22.939564,22.883057,22.788532,21.603121,25.667362,22.603178,22.571262,21.760916,22.221149
0.11763436,0.34049672,24.39633,22.027473,21.274963,20.712017,20.504307,23.648643,21.903524,21.032578,20.637445,20.667566,21.307173,20.688784,19.908854,19.639725,19.162167
0.11964551,0.34000762,25.636978,23.061211,22.483963,22.101622,22.289158,25.62101,23.139013,22.534971,22.363867,22.804838,25.727833,22.229635,22.467342,22.137735,23.939894
0.11763436,0.34049673,24.525478,22.027842,21.274963,20.711868,20.687763,23.67865,21.906868,21.029905,20.633017,20.638224,21.227743,20.654848,19.81847,19.581245,19.07939
0.11926669,0.28309949,23.977846,23.027136,23.146109,22.104887,21.737476,24.343029,23.317463,23.009893,22.470501,21.709127,22.348495,22.268412,23.446188,24.208412,20.183083
0.11898957,0.32926787,22.94076,23.088329,22.170898,22.002954,21.959206,23.447962,23.272993,22.153927,22.110228,22.466351,26.531227,22.395939,21.668453,21.200098,22.147161
0.29117477,0.3667032,22.367838,19.943697,18.487097,17.634949,17.237871,22.957375,20.270544,18.851814,18.026073,17.606951,22.228231,19.951714,18.531223,17.730364,17.287729
0.29401657,0.40433025,22.233574,20.285549,19.052387,18.500437,18.220922,22.270376,20.581751,19.404491,18.883049,18.625481,21.826315,20.280769,19.068386,18.579815,18.244297
0.29401657,0.40433025,22.223736,20.285658,19.051241,18.499973,18.221525,22.199348,20.578588,19.404486,18.879744,18.621458,21.842083,20.278111,19.071819,18.579813,18.251989
0.29490337,0.40525845,23.972075,24.589859,22.835474,21.552893,21.077026,24.271976,24.442287,22.768353,21.772469,21.515167,23.276211,23.391598,22.223585,21.18446,21.080334
0.29520958,0.40359052,25.713554,24.092392,22.782026,21.737278,20.363749,25.620094,24.386324,22.944235,21.944551,20.764624,25.743483,25.077518,23.082979,21.638018,20.350052
0.29426596,0.34022548,21.234245,20.640633,19.986357,19.780008,19.484802,21.407898,20.508743,19.889996,19.577591,19.424793,20.552324,19.561947,18.955097,18.730169,18.577955
0.29574336,0.41164511,23.987537,22.011225,20.462309,19.242695,18.640875,24.538391,22.319073,20.839289,19.646133,18.975634,25.394087,21.996336,20.60977,19.365873,18.581621
0.29247197,0.29390596,25.433346,25.248564,22.445635,23.589764,22.634167,24.743517,24.693491,22.941036,23.772827,22.178717,22.76503,23.711803,22.824764,23.439024,22.136669
0.29360903,0.29692564,23.950548,23.944666,22.197887,20.883692,20.128481,23.974609,23.742287,22.277382,21.068932,20.442101,24.42745,23.044458,21.782816,20.464781,19.521732
0.295443,0.24448841,25.454176,23.69068,22.592621,21.661312,20.693195,25.460024,23.588907,23.071161,21.82608,20.722754,25.822351,23.231956,22.774401,21.548033,20.219814
0.29557273,0.24660127,23.181559,23.768932,22.343292,23.205772,21.685265,23.944731,24.044222,22.660931,23.660402,21.493027,26.514341,23.764622,23.125792,25.79719,20.591312
0.29600006,0.38037751,24.863735,24.281538,24.436251,24.778376,20.20636,25.145868,24.083588,23.869431,24.194569,20.592386,27.172543,23.434864,23.996469,26.5881,19.452312
0.29139382,0.34568395,23.966837,23.351614,22.585817,22.286634,21.420567,24.159431,23.401356,22.44998,22.386654,21.434477,22.352488,23.798346,21.17522,21.140791,19.973429
0.29618124,0.27668155,23.750122,23.678993,22.626118,22.507624,21.267235,23.478146,23.408688,22.854435,22.522543,21.167395,22.159256,22.356451,22.865446,22.422947,19.750925
0.29520545,0.28310179,24.030027,24.236652,23.643515,22.306295,21.824284,23.96134,24.410271,23.158777,22.158108,22.229538,22.854622,26.841908,21.520895,20.991938,23.672918
0.29199161,0.01439055,21.6754,20.485451,20.012825,19.86367,19.7747,21.793226,20.792904,20.338036,20.194647,20.063143,21.481556,20.478056,19.991955,19.795515,19.621445
0.29363447,0.05846472,19.94655,18.962168,18.537249,18.397854,18.318415,20.255081,19.294735,18.893906,18.733624,18.68549,19.982792,18.988873,18.562021,18.403828,18.335915
0.29498914,0.05210019,22.124447,20.255718,19.108822,18.690361,18.345327,22.098215,20.337311,19.193535,18.684149,18.366365,21.126474,19.451965,18.336241,17.849302,17.563192
0.29498914,0.05210018,22.130785,20.25634,19.106741,18.690477,18.344812,22.088936,20.335829,19.193136,18.683788,18.363132,21.322594,19.585815,18.433296,17.925991,17.63143
0.29603368,0.05154935,23.313492,22.456741,21.830202,21.59395,20.962376,23.430923,22.32597,21.580462,21.252121,21.03274,24.238798,22.283337,21.863359,21.471367,21.631657
0.29487961,0.0502877,25.85677,22.815912,22.267546,22.039194,21.36894,25.683668,22.776226,22.144669,21.976685,21.286385,24.014004,22.213079,21.741671,21.780369,20.665564
0.29151032,0.12161368,23.551535,21.97253,20.733122,19.689329,19.129137,23.441439,22.373142,21.143621,20.067186,19.469944,22.546253,22.246748,20.90126,19.794519,19.256765
0.29151032,0.12161367,23.551535,21.971621,20.732405,19.690483,19.129364,23.375544,22.382158,21.140472,20.065683,19.474842,22.560781,22.240307,20.903816,19.793636,19.242836
0.29415856,0.1206096,24.99251,24.830618,23.667982,22.180372,21.647692,23.599751,24.732239,23.632879,21.774462,20.936495,27.377392,24.9074,22.874012,21.354246,20.285963
0.47636635,0.32250468,25.442442,24.845444,23.115343,22.04104,21.66939,25.676991,25.348259,22.868395,22.287868,22.005894,22.592392,24.855122,22.945879,21.942305,22.797646
0.47614784,0.3513786,25.312464,24.644112,23.241064,21.581518,20.741707,25.363764,25.0655,23.247606,21.765594,21.427643,23.853643,24.896872,22.081396,20.892933,22.944086
0.47471969,0.3233214,23.657986,24.31233,22.905842,21.376333,20.47998,23.793537,24.5529,23.175753,21.736387,21.374329,24.642374,23.868294,22.668989,21.434635,22.817963
0.47450641,0.27892489,24.425806,24.929754,23.200626,22.122259,20.810637,23.693487,24.947783,23.761688,22.554369,21.129265,22.336348,26.514046,23.002514,22.691935,21.993093
0.47182173,0.36868883,25.22261,24.932821,23.258896,21.827673,20.97283,24.363094,25.436678,23.927114,22.344307,21.242218,23.960693,25.893581,24.178217,22.121016,20.906609
0.47097892,0.40685645,25.396532,24.583405,23.109715,21.736053,21.493639,25.656378,24.606617,23.121935,22.066381,21.635353,20.62977,25.146404,22.288029,22.140055,25.656715
0.47345008,0.32788697,23.723759,23.259386,22.323742,21.715065,20.926062,24.119911,23.501186,22.737432,21.877197,21.517658,22.019854,22.752836,22.175255,21.576775,22.248857
0.47293966,0.4010859,23.7915,25.248211,22.567169,21.689003,21.081842,23.767906,25.491207,23.117514,22.251127,21.328508,22.941685,25.952986,23.2425,22.423725,21.098095
0.47306829,0.33246236,25.306007,23.529013,22.166471,21.701445,21.356791,24.885942,23.166817,21.789268,21.393486,21.098101,22.044731,22.55805,20.580347,20.47723,19.402924
0.2957096,0.24262758,22.577658,23.875549,22.8286,22.036314,21.585182,23.096188,23.629648,22.846916,22.23497,21.733702,23.677452,22.854551,22.402205,22.243328,21.024105
0.29306028,0.26418713,23.838621,23.902361,23.269817,21.81123,20.724051,23.437208,23.899435,22.885405,21.788584,21.027149,21.549641,22.974489,21.613731,21.361094,20.536301
0.29289882,0.2866217,25.583014,25.124178,24.250063,22.173998,21.878361,24.686268,25.685997,24.665384,22.41058,22.56216,21.837191,26.286602,22.364098,20.835192,20.345654
0.29275583,0.24651493,23.82925,24.067699,22.738016,21.782892,21.621204,23.890688,24.193825,22.998066,21.816668,21.243534,22.290571,23.295862,22.270428,21.476181,20.998392
0.2924191,0.38015711,23.014454,23.543594,22.745993,22.171453,21.380579,23.553749,24.242691,22.735668,22.57111,21.348583,21.886961,24.596743,21.860727,22.88187,20.260429
0.29214145,0.26910601,22.906609,24.384689,23.395597,22.105902,22.61573,22.673626,24.062201,23.404568,22.167517,22.398695,21.650969,22.824802,23.372879,21.534842,20.968119
0.13339789,0.44068378,24.441744,22.746532,22.416101,21.927811,21.912092,23.553453,23.100302,22.789848,22.1828,21.953321,22.396076,22.886765,22.479797,21.79077,20.804047
0.13108513,0.4342058,23.825562,21.944431,20.524452,19.897135,19.426579,23.934599,22.100714,20.628996,19.983259,19.575233,26.336927,21.232115,19.796728,19.252531,18.811903
0.13074055,0.47867477,23.984329,22.894325,22.123238,21.912321,21.981119,23.838049,23.058722,22.185032,21.893833,22.503298,22.589064,21.691345,21.419449,20.683437,20.392851
0.12952285,0.47449221,25.584618,22.841537,21.342453,20.727592,20.045467,25.41231,23.295435,21.795925,21.050018,20.233496,24.670841,23.234518,21.57325,20.80986,19.876015
0.12830506,0.4390405,23.106792,22.374834,20.8904,20.084209,19.562525,22.746042,22.628027,21.242678,20.411301,19.942568,21.866062,22.091776,20.924419,20.093437,19.911606
0.13367237,0.14325303,25.523176,25.007828,22.728436,23.963614,24.137785,25.569965,24.504154,23.66482,25.187748,22.512726,25.683994,24.423941,23.572491,25.423098,22.665079
0.13394509,0.04989131,22.853018,23.351559,21.60273,20.933884,20.677359,23.468515,23.651827,21.769127,20.907022,20.777706,24.14175,23.590603,21.287149,20.319319,20.504248
0.13343789,0.11295617,23.870275,25.410826,22.629372,24.648569,22.912514,25.045231,25.269175,23.09832,24.156691,23.55036,26.424719,25.096115,23.577877,24.319899,24.174963
0.13155965,0.18369253,23.79397,23.057966,21.945524,21.219946,21.013494,22.732946,23.020414,21.805809,21.131657,20.600544,21.222778,25.242844,22.115858,20.886059,20.701151
0.13391894,0.22297228,22.865948,24.833416,22.70108,22.873993,21.525076,23.630825,25.344517,23.520411,24.124466,21.668085,23.136347,25.229897,23.727144,23.656336,21.547705
0.13288216,0.4175649,23.821838,23.407574,22.289141,20.283352,19.383255,23.746202,23.805374,22.918238,20.723803,19.793226,23.333887,23.543348,22.690098,20.490664,19.579742
0.13278323,0.28229713,25.161127,24.446617,22.536247,22.610182,21.045624,24.784956,24.585045,22.771578,23.467287,21.790628,25.486898,24.078695,22.405285,24.380573,22.871368
0.13218664,0.23543276,25.899,23.713877,22.702997,23.297235,23.096111,25.756191,23.86688,23.004787,23.08654,23.370638,25.10503,23.453304,24.691029,26.831203,24.691563
