ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.5122092,1.11125962,25.340132,24.170692,22.222574,24.708187,23.05394,25.320404,24.298162,22.559092,24.412893,23.208204,24.739029,24.022926,22.490524,24.632202,23.693108
1.51259736,1.24593521,25.431536,24.879314,22.546524,23.352098,23.149824,25.590252,25.337257,22.788948,23.470192,23.466682,26.971655,25.936144,22.806751,22.624241,25.186646
1.50874262,1.10810555,24.583731,25.032974,23.812208,22.180733,23.036127,23.139181,24.270885,23.956875,22.64122,22.837784,21.910244,23.830599,23.922186,22.834455,22.860117
1.50888266,1.05675573,24.973091,24.086039,23.300352,22.17631,22.467344,24.162825,24.539289,23.346769,22.151539,22.710426,22.740364,25.092886,22.419949,21.110912,22.839437
1.50941822,1.09660581,23.494177,24.058329,22.996861,21.886789,21.018698,23.699409,23.823696,23.067902,22.093338,21.012661,23.801153,23.623945,21.724869,22.000381,20.059235
1.50959257,1.07092182,23.847078,24.676931,23.701008,22.050129,22.337919,25.120701,24.546244,24.73185,22.539406,21.944063,24.759005,24.350555,24.787205,22.193586,22.586004
1.51367972,1.07811561,24.639282,23.479559,22.313311,21.322571,21.014612,23.874268,23.549751,22.376875,21.44735,21.50791,22.220049,22.457859,21.76955,20.692423,20.11895
1.50833467,1.11447312,22.540766,20.662546,19.36738,18.92358,18.623903,22.404831,20.699881,19.450651,18.935099,18.641163,22.192841,19.892838,18.690878,18.185743,17.864161
1.50947027,1.14458239,21.561115,20.678072,20.432453,20.361694,20.134592,21.797409,21.018394,20.769192,20.647442,20.445051,21.731386,20.743729,20.360104,20.219309,19.89118
1.50946068,1.14458926,21.54096,20.677704,20.465441,20.387007,20.141354,21.774757,21.014158,20.76619,20.644608,20.45533,21.69672,20.752499,20.503075,20.365976,20.171726
1.510355,1.14426235,25.483347,24.801271,22.282232,21.474775,20.632887,25.25972,23.832333,22.323193,21.372734,20.737066,21.840469,22.160374,21.346844,20.778372,25.645559
1.51082256,1.09164892,19.829689,18.439302,17.900351,17.705391,17.685596,20.162535,18.757914,18.236273,18.043674,17.998444,19.827555,18.446405,17.940205,17.764582,17.618879
1.51081007,1.09164902,19.830662,18.439203,17.900066,17.703102,17.684029,20.155598,18.757694,18.235899,18.037085,17.99404,19.87038,18.452114,17.941513,17.754082,17.658464
1.51124875,1.19439722,22.388796,20.236267,19.00503,18.544456,18.213999,22.341433,20.395548,19.147234,18.629129,18.30488,21.254904,19.619505,18.400652,17.909693,17.516983
1.51187454,1.20058747,22.217794,19.647362,18.453701,17.920694,17.677645,22.367788,20.022346,18.774641,18.254875,17.987381,21.981627,19.735323,18.477255,17.971151,17.691143
1.51187453,1.20058746,22.174416,19.646467,18.450153,17.920444,17.677652,22.399399,20.020311,18.772589,18.254137,17.989193,22.038097,19.7397,18.47772,17.973215,17.686966
1.51065106,1.20202999,22.367941,21.965542,21.051924,21.014643,20.979685,23.063158,22.05201,21.238241,21.033468,21.100773,25.360411,21.421137,20.557964,20.497244,20.569139
1.51403553,1.19802245,26.117405,22.975716,22.416887,22.015535,21.627905,25.198845,22.937096,22.434782,22.185331,21.942141,22.579327,22.153608,21.400465,22.462975,20.339277
1.50924602,1.2366586,23.225193,21.443083,20.106585,19.244637,18.783173,23.480497,21.810171,20.420364,19.570732,19.105667,22.401064,21.456148,20.078585,19.249735,18.69055
1.50924602,1.2366586,23.120684,21.442034,20.104,19.243689,18.78054,23.674778,21.820702,20.41305,19.569407,19.099495,22.729765,21.465378,20.069231,19.249102,18.684702
1.50949022,1.2349276,24.865076,23.896301,22.264599,22.480875,22.040516,24.578562,23.442535,22.461901,22.376425,21.665474,22.003536,21.969152,21.282015,21.059572,20.237009
1.51292462,1.25889023,23.284645,23.570017,22.100082,21.730473,21.745165,22.816063,23.608095,22.310284,21.840548,22.097448,22.089245,23.230099,21.886766,21.174992,20.704611
1.51541078,1.07993724,18.578918,16.082609,14.822757,14.329364,14.055976,18.855667,16.40177,15.15297,14.617525,14.378141,18.513971,16.102465,14.853616,14.378788,14.067099
1.51539383,1.07993883,18.577761,16.082582,14.822742,14.325814,14.055945,18.856037,16.401485,15.152921,14.617538,14.377973,18.531879,16.103039,14.853595,14.378413,14.068282
1.51539383,1.07993882,18.578123,16.081881,14.822161,14.326749,14.055456,18.851974,16.400232,15.152633,15.069921,14.377357,18.531874,16.103306,14.853809,14.378338,14.068538
1.51560827,1.07827667,23.258162,23.269581,23.601116,22.304337,21.14189,23.22246,23.002598,22.028267,21.412958,20.488899,18.387119,20.044907,28.374235,30.042545,17.461458
1.52288066,1.20946882,18.917793,17.677561,17.230167,17.011545,16.945877,19.220776,18.047216,17.557631,17.325466,17.183506,18.866871,17.756224,17.259869,17.0403,16.81518
1.52286461,1.20947153,18.918119,17.677996,17.230228,17.010975,16.944942,19.213467,18.04833,17.558121,17.324766,17.183828,18.887764,17.763029,17.261362,17.038897,16.837322
1.51843181,1.20190309,23.336594,21.151886,19.904318,19.436331,19.059137,23.106054,21.196898,19.999964,19.476807,19.114008,21.691906,20.365801,19.207535,18.813005,18.375818
1.51920845,1.07236216,21.292492,20.534697,19.868784,19.567923,19.471199,21.312319,20.470566,19.92094,19.54084,19.431238,21.160509,19.736494,19.179468,18.891119,18.905649
1.52134406,1.18844036,22.496111,20.400434,19.294245,18.859861,18.542965,22.383083,20.374399,19.311007,18.800497,18.468889,20.34963,19.22975,18.235752,17.797146,17.484634
1.52134407,1.18844037,22.471867,20.400309,19.291647,18.859648,18.544102,22.460207,20.367844,19.309923,18.801046,18.478294,20.528368,19.289967,18.277681,17.833212,17.499004
1.52182374,1.18961749,24.042034,22.697866,22.408163,22.224108,21.696941,23.071989,22.723511,21.729458,21.768742,21.514732,24.461014,22.805477,22.63365,22.274267,21.283865
1.5212242,1.01388166,22.767832,23.868649,23.057467,21.767654,21.480963,22.926344,23.826859,22.899717,21.757908,21.384491,21.954029,22.923119,22.043463,21.014381,20.534422
1.52100627,1.01718821,25.968996,23.020031,22.636433,21.964415,21.068159,25.355299,22.957924,22.783245,22.034624,21.421795,25.617077,22.402946,21.724724,20.886555,20.910208
1.51996203,1.00026713,22.020351,20.648645,19.613184,19.084833,18.624531,21.991699,20.579071,19.542049,19.015434,18.639446,19.507483,18.9744,18.200659,17.778112,17.353014
1.51996202,1.00026715,22.017719,20.645073,19.612988,19.08419,18.622557,22.030067,20.584131,19.540607,19.016195,18.639505,19.481256,19.008417,18.223551,17.812935,17.35771
1.51794347,1.00019669,22.638227,23.400347,22.449469,22.042568,20.918413,24.024057,23.401636,22.877726,22.111549,21.27635,24.387138,22.935257,22.647398,21.76709,21.019739
1.51749784,1.02815729,24.672029,22.716278,22.432543,21.427855,22.433802,23.956825,22.755058,22.313749,21.49015,21.424923,25.552765,21.488327,21.625153,21.021265,20.271078
1.52313951,1.0354438,22.529608,22.640049,22.283049,21.867889,20.890093,22.390255,23.128859,22.552094,22.169781,21.119217,21.458065,22.654045,22.469572,21.720335,20.440004
1.51560021,1.04547174,22.662233,23.390676,22.1348,21.20261,20.34082,22.567665,23.881229,22.417454,21.521578,20.552988,21.617527,24.105829,22.048998,20.964903,19.696753
1.51620135,1.04196771,23.60346,23.08617,22.309158,22.356855,21.584581,24.468567,23.182398,22.512213,22.587549,21.62574,23.426058,22.359913,22.277649,21.937437,20.808874
1.51700997,1.02283381,22.67938,23.10326,21.854265,20.397064,20.089798,22.962784,23.400631,22.236906,20.756325,20.444502,24.749277,22.700306,21.979088,20.502354,20.155441
1.5171785,1.03351215,22.906237,23.372444,21.916056,21.208765,20.32543,22.791084,22.978554,21.939167,21.28022,20.593134,22.012827,21.693865,21.591679,20.910849,20.04508
1.51728377,1.03952437,23.218859,23.586222,22.089109,21.261822,21.078609,23.199675,23.574186,22.009134,21.176071,21.173666,20.872978,21.929522,20.771517,20.44195,19.302937
1.5188437,1.03810449,25.596504,23.82058,22.584635,23.577791,22.775633,25.094902,23.685707,22.748268,23.51206,22.942055,21.812363,23.091883,22.410206,21.90369,20.009897
1.52032839,1.04005179,24.023375,24.005306,22.307915,21.211424,21.430054,23.530416,24.022381,22.543118,21.446667,21.395058,20.820957,21.466501,21.600328,20.602877,21.224588
1.51892671,1.0301498,26.230358,25.12726,23.898218,22.038479,22.725113,24.969067,26.1444,23.737953,22.374435,21.360573,22.586283,24.970316,23.685125,22.415356,20.413523
1.78155535,1.02988671,22.574707,22.13143,21.709822,22.538288,21.37047,22.898588,22.430376,22.259172,22.500896,21.737427,22.978952,22.122082,22.108871,22.075914,21.544394
1.78176338,1.00606126,22.156445,21.205318,20.691895,20.447569,19.897047,22.270376,21.554001,21.014233,20.762026,20.268644,22.005388,21.146954,20.612211,20.396845,19.725933
1.78470675,1.09905107,23.901665,21.442532,20.159557,19.576466,19.426054,23.673378,21.781389,20.457878,19.913567,19.721876,23.089123,21.469366,20.115086,19.611984,19.376356
1.78709776,1.26002932,24.709875,21.02511,19.735355,19.230892,18.936872,24.102688,21.34066,20.097532,19.589502,19.252052,23.99161,21.138353,19.899086,19.33433,18.854652
1.78795512,1.23878841,22.38599,21.397455,19.931807,19.42211,19.046095,22.36285,21.390612,20.042707,19.504465,19.089964,22.518997,20.796349,19.426008,18.893747,18.296864
1.78795511,1.23878839,22.064043,21.397356,19.92923,19.422924,19.048384,22.380449,21.388672,20.035551,19.503981,19.087666,22.445034,20.803106,19.420809,18.892958,18.298557
1.7899841,1.24025968,23.334257,23.307564,24.94445,23.018766,23.65914,25.385342,23.454029,25.024639,23.1003,22.896015,26.075134,22.824749,24.664484,22.403185,23.247372
1.78436255,1.07611147,21.729195,20.858528,20.489687,20.095615,20.036442,21.674301,20.802513,20.479988,20.066277,19.919979,21.517752,19.953218,19.550762,19.23757,18.344028
1.78306216,1.04646829,11.593282,10.283537,14.851357,9.877529,10.224279,11.882881,10.349197,14.279733,9.961789,10.51245,11.538606,10.228812,11.828805,9.775287,10.045632
1.78305894,1.04646085,11.593975,10.28579,14.853286,9.850628,10.225042,13.041401,15.261118,14.280297,14.510725,12.228862,11.589553,10.282505,12.418246,9.844764,10.218885
1.78500481,1.04210234,22.217562,21.757107,21.262905,20.427874,20.307882,22.199261,21.284279,20.729183,19.901739,20.843462,21.094448,20.518251,20.00326,19.437252,19.49367
1.78955998,1.04972885,22.912584,22.357018,22.693333,22.204081,20.902296,22.548903,22.221386,21.298748,20.453106,21.442106,21.966528,21.859951,23.072042,22.474546,21.33539
1.78296629,1.03859821,25.004768,22.469248,21.847651,21.315834,21.339415,24.336458,22.383602,21.886709,21.219515,22.004435,23.506233,21.521364,21.106922,20.269241,21.475983
1.78572156,1.03972861,25.217461,22.804018,23.417429,21.748098,24.111242,24.456768,22.909613,22.543692,21.320042,23.585247,23.65419,21.911886,21.147966,20.037643,23.299887
1.7860099,1.04238031,22.477121,22.082367,21.728312,20.921366,20.450035,22.904917,21.439194,21.027983,20.197092,20.658125,22.227406,21.539421,20.915358,20.158564,19.863091
1.78931787,1.0399581,25.396576,24.669725,23.992685,22.103529,21.487135,25.518194,24.093353,23.659838,21.973192,21.851284,26.711325,22.944307,22.256907,21.38166,20.919081
1.78484566,1.00641729,23.257368,21.268503,19.817867,19.20664,18.761665,23.126732,21.24087,19.756754,19.152138,18.806284,21.14184,20.072441,18.705698,18.148573,17.762762
1.78580028,1.00410525,23.352179,22.911177,22.598625,22.75585,21.734745,23.190765,23.215586,22.948395,22.698353,21.961098,22.729399,23.288876,22.4342,21.837927,21.328531
1.78634202,1.03082741,22.861456,22.518932,21.692635,21.279514,20.936934,23.445108,22.574455,21.771444,21.160917,20.786802,23.149359,22.268667,21.350327,20.602701,20.65234
1.78799213,1.02399235,23.579416,22.90085,23.302574,22.901295,23.07583,23.545952,23.047785,23.447998,23.611649,23.448458,21.545912,22.661682,23.393553,23.208338,20.74404
1.78994723,1.0114401,23.458838,22.049253,21.75264,21.400175,21.633923,22.984875,21.989929,21.561592,21.249489,21.64459,22.381399,21.268574,20.752615,20.274599,20.477631
1.78722321,1.00066906,23.638321,25.212414,22.630489,21.881241,21.071924,24.626249,24.742542,23.016895,22.074427,21.263733,24.651142,24.42868,23.068161,21.665344,20.745358
1.78915074,1.00871957,24.442173,23.124437,21.728363,20.55109,19.752432,24.871054,23.195446,21.916681,20.731615,20.041018,20.49464,22.523462,21.445393,20.157814,19.929976
1.51901552,1.16151557,23.720028,24.156668,22.721552,22.322004,22.067953,23.443117,23.926903,22.764778,22.325773,21.678047,23.83382,23.420767,22.655079,21.309896,19.817434
1.51667825,1.09287103,23.308908,23.340616,24.281282,23.250475,22.158442,23.057671,23.434925,24.497736,23.121307,21.634735,22.098185,23.565022,24.346605,22.41737,20.744194
1.51552253,1.08786193,24.991907,23.353731,22.891468,22.741631,21.550198,24.582314,23.306902,23.03367,22.718437,21.804506,22.075043,22.440216,21.854073,21.530817,20.629963
1.5195037,1.2091328,24.640257,25.267012,25.234646,24.448032,20.481508,25.076572,24.755016,25.068525,24.414562,21.172396,24.569803,24.995642,25.111444,24.263325,21.142435
1.53832516,1.23446836,22.096735,21.304222,20.697548,20.157408,20.485882,21.847134,20.61302,19.786945,19.007679,19.432692,20.946016,21.079699,20.686247,19.959051,20.251678
1.53842473,1.23106864,24.447769,23.547981,22.03611,21.098375,20.366762,24.831196,22.18408,21.065369,20.128464,20.425467,24.985237,23.194679,22.178709,21.074839,20.302208
1.53690924,1.2486734,24.161421,22.627708,21.454901,21.018492,20.727249,23.794632,22.587982,21.511982,21.093094,20.74324,21.768391,22.047003,20.873737,20.544092,20.573921
1.53838254,1.23062534,23.644426,23.3584,21.881788,21.447224,21.806406,24.325489,22.450645,21.20965,20.374876,20.981497,24.182959,22.556139,21.847424,21.450369,21.299875
1.53987046,1.23106884,23.618593,22.777914,21.999224,21.646772,21.884802,23.94438,22.205662,21.20266,20.388254,21.170193,23.181673,22.868601,22.012587,21.568083,20.031309
1.53499519,1.22846336,23.247242,22.215357,21.829693,21.371382,21.551908,23.853111,22.515404,21.98617,21.482199,21.712965,26.423395,22.357975,21.497856,20.551228,22.310078
1.54003598,1.24206771,23.361347,22.861858,21.960674,21.04623,20.282997,23.015633,21.76137,21.048584,19.852623,19.873699,22.685658,22.764082,22.159626,21.046856,19.604637
1.53217155,1.03243462,22.772804,22.238733,21.669985,21.377481,21.466974,23.098297,22.469343,21.691875,21.579412,21.428789,23.664379,21.91663,21.26116,21.696899,20.437399
1.53315503,1.01585337,25.686888,22.716227,22.185196,21.859821,22.138491,25.093372,22.910164,22.363091,22.258108,22.128622,21.872343,22.490004,21.849327,21.579384,20.281349
1.53399606,1.02323336,23.564995,22.786364,22.105421,21.828833,21.158281,24.033669,22.831554,21.956711,22.135166,21.213871,24.514994,22.332827,21.620768,21.853813,20.540575
1.53431325,1.0476812,23.890265,22.577938,21.848619,21.663689,21.283571,23.644791,22.678207,22.008492,21.837088,21.544401,24.605215,22.092051,21.59082,21.537746,20.644175
1.53551511,1.00410624,21.981966,21.547958,21.299982,20.82472,20.977236,22.461359,21.77269,21.616339,21.153233,21.220972,21.410767,21.389908,20.922539,20.799612,20.193645
1.53655613,1.03710403,22.883921,21.293877,20.588793,20.166468,19.854633,22.698753,21.19504,20.44507,20.008759,19.783354,20.692623,20.026886,19.190401,18.888119,18.734602
1.53757506,1.0196256,22.632509,21.953108,20.724112,20.14257,19.547243,22.998194,22.107553,20.709677,20.183031,19.663069,23.847206,21.733894,19.924831,19.509073,19.205629
1.53922655,1.04490023,25.852249,22.87591,22.020191,21.571934,20.476038,25.991249,23.027323,22.378454,22.01581,20.767178,26.055737,22.500397,22.202129,21.851982,20.3939
1.53368731,1.04057399,24.319622,23.333059,21.947927,21.109373,20.602135,23.982222,23.241917,21.876316,21.238777,20.873468,20.785486,22.683723,21.019352,20.872656,23.440468
1.53583277,1.04452986,24.332096,23.781765,22.497057,21.799303,22.541533,24.581047,24.207783,22.8496,22.334688,23.430023,23.299667,24.485226,22.514603,22.409775,25.878304
1.79028585,1.04206775,23.876257,22.35973,22.438368,21.044477,21.268322,25.012882,22.15626,22.302582,20.903023,21.31513,26.252642,21.341646,21.682783,20.072084,21.243586
1.7924823,1.19038099,21.743813,20.892248,19.996767,19.620558,19.263187,21.704542,20.587446,19.833311,19.423428,19.140827,19.959326,19.004589,18.35994,17.94927,17.527805
1.79246693,1.19038344,21.846882,20.895401,20.010492,19.621258,19.258148,21.678522,20.584391,19.827124,19.41559,19.114872,20.923183,19.247128,18.630213,18.17453,17.80216
1.79379337,1.19060259,21.93782,21.669546,20.892822,20.457264,20.024929,22.027845,21.126738,20.495207,20.030582,19.764153,21.211981,20.975172,20.133066,19.799255,19.589472
1.79319138,1.14814031,24.204092,21.604462,19.956844,19.432375,19.087936,23.966358,21.606991,20.065701,19.49748,19.198898,23.041573,20.895342,19.320055,18.877779,18.594744
1.79319138,1.14814031,24.355917,21.603437,19.95463,19.432121,19.086504,24.075352,21.596348,20.069288,19.494579,19.185892,22.855707,20.9116,19.324389,18.879246,18.559097
1.79538908,1.14880363,23.281876,23.081728,21.651863,20.425753,19.624136,23.196878,23.358595,22.027151,20.785955,20.045124,22.251575,22.567831,21.278568,20.349022,20.398973
1.79840456,1.10893586,24.679405,22.790632,21.400217,20.822166,20.426613,24.333315,22.650293,21.562595,20.963741,20.681187,27.493492,22.024853,21.044277,20.572674,20.0937
1.79809306,1.1097774,24.970953,25.378355,23.77947,24.010887,20.518852,24.882969,24.39518,23.473251,23.045591,20.300911,24.614407,24.305246,23.594725,22.909611,19.804192
1.79680915,1.11122482,25.679579,25.525705,22.650642,24.39917,23.408442,25.575239,24.769464,23.025921,24.028498,22.77256,24.573872,24.066002,23.246431,24.452284,22.737497
1.79750866,1.18473209,21.259367,21.151417,20.694471,20.506886,20.286686,21.605072,21.281788,20.84865,20.669905,20.378454,21.197371,20.910522,20.481653,20.260763,19.976887
1.79243111,1.04719324,25.034922,23.510122,21.636826,20.593048,20.453653,24.859606,23.541229,21.782503,20.647882,20.694876,21.751244,22.602913,21.252317,19.807131,20.356459
1.79713821,1.04493785,22.737242,21.950537,21.232403,20.846483,20.645123,23.012674,22.186415,21.375114,20.957159,20.814436,23.119352,22.086508,21.04697,20.573042,21.785282
1.79649671,1.00955272,23.094238,22.907808,21.679136,21.463434,20.468546,23.247038,22.842066,21.712862,21.380512,20.796446,20.801319,23.09791,20.655104,20.957037,24.410782
1.79649671,1.00955272,23.485741,22.624323,21.679136,21.463833,20.47192,23.367886,22.826166,21.716225,21.39279,20.790297,20.801319,23.09791,20.655104,20.957037,24.410782
1.79832076,1.02956467,23.18754,23.332218,22.130667,21.543062,21.372484,23.181509,23.299988,22.214214,21.867004,21.67482,21.803389,25.010376,21.943995,22.022429,25.940619
1.79345753,1.039964,24.358673,24.740932,23.16852,21.982346,21.249123,24.561369,23.749735,22.911573,21.945318,21.531151,24.613605,25.059259,21.227757,20.509846,22.825399
1.53521557,1.20133227,23.732609,26.651688,24.833588,22.141485,23.706955,24.239462,26.479424,24.792892,22.174978,22.922823,24.622568,26.415379,25.568905,21.875889,21.094702
1.53539987,1.16249688,23.644344,23.357828,22.841915,23.015955,21.654734,23.688005,23.534193,22.797092,23.303856,21.840801,23.302715,22.923679,21.887028,22.436756,19.592548
1.53347762,1.249427,23.671581,23.14427,23.6863,23.520296,23.437302,24.373978,23.221411,24.580631,24.509573,23.299755,22.811794,23.561436,27.283113,27.057877,24.421762
1.53808282,1.21936048,26.468849,25.738749,25.091543,22.037565,23.69763,26.020969,26.059479,25.280388,23.7638,22.937437,25.942326,25.704235,24.840046,22.955433,23.126228
1.53738934,1.17404837,24.477388,25.394794,22.868366,21.990528,21.524914,23.521149,25.485773,22.915081,22.316414,22.053186,22.662844,26.134737,22.581173,22.219305,22.162079
1.5348256,1.18902309,25.178154,23.809839,22.926456,21.904564,21.78384,24.064533,23.681347,23.073563,21.982145,22.68758,24.405027,23.443048,22.902559,22.005598,25.969744
1.53420126,1.06429585,26.075163,24.239756,22.963099,22.071117,21.771709,24.724962,24.489471,23.1658,22.212151,21.808039,26.242882,24.806326,22.926044,22.106564,21.902777
1.53399139,1.15550516,25.160238,24.8631,23.825726,22.026661,22.090168,24.924589,25.328884,23.876667,22.401348,21.709425,26.521376,25.868889,24.75041,22.258503,21.4245
1.53921403,1.11126294,25.423477,25.789404,22.582758,24.045944,22.613993,25.497801,26.327471,22.874254,24.526072,22.966055,27.117371,27.212692,22.918242,25.861378,23.071465
1.53880132,1.07073539,25.352633,24.344347,22.428167,21.128355,20.582455,24.279881,24.309753,22.433796,21.151258,20.680042,27.47855,29.548645,20.558851,29.59371,20.521828
1.5381899,1.25733855,23.82909,23.251223,22.147411,22.326801,22.94693,23.987188,23.274725,22.206436,22.407707,23.702145,20.960684,22.683783,20.867842,21.9813,25.217968
1.53777734,1.13143044,24.153902,23.719946,22.453856,21.902609,22.133469,23.991608,23.674164,22.714859,22.183729,22.117785,25.464113,23.766909,22.560963,21.763105,21.316481
1.53783756,1.13290722,25.342379,24.079481,23.257252,21.780518,21.18857,25.334166,24.449955,23.338989,21.964161,21.533976,25.784498,24.798113,22.875788,21.94591,22.465126
1.53777736,1.13143047,24.130926,23.71673,22.465025,21.893711,22.140711,23.985138,23.665995,22.740009,22.164558,22.138447,24.576094,23.621088,22.557657,21.545712,21.557852
1.53582722,1.04448536,24.154688,23.926329,22.409359,22.389585,21.265291,24.656918,24.11413,22.758156,22.4235,21.684881,24.674383,24.953611,22.621969,22.085196,21.302717
1.53492026,1.13702611,22.994156,23.485512,22.323553,21.036415,20.015554,23.541519,23.709255,22.681547,21.300711,20.542652,23.068449,23.380333,22.505678,21.092211,20.88496
1.53330683,1.22523219,25.166849,23.972338,22.581347,23.212336,22.305967,24.847366,24.224447,22.871658,22.977076,22.370932,25.680822,23.638409,22.731522,23.064289,23.742645
1.53200198,1.22574621,26.052639,24.030199,22.363407,21.707186,21.52496,25.637081,24.102295,22.539904,21.811148,21.504894,24.937529,23.876543,22.73048,21.994034,25.270565
