ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.60002055,0.8008497,24.091602,23.4417,22.542282,22.178059,21.543686,23.762894,23.17289,22.711702,22.259314,21.671989,22.424633,23.908627,22.090319,21.211924,21.325478
1.60286582,0.82702281,24.635836,25.226309,23.103624,22.058187,22.445875,24.059404,24.709538,23.348185,22.241196,22.225201,24.523668,25.424913,23.020397,22.073307,21.306423
1.60196942,0.8264445,22.106087,21.182125,20.669338,20.334417,20.169382,22.471386,21.362255,20.838079,20.474695,20.378792,21.999439,20.998884,20.501816,19.984253,19.884415
1.60196942,0.8264445,22.094849,21.182116,20.66814,20.335926,20.172379,22.491096,21.366827,20.835131,20.46841,20.377325,21.790199,20.9872,20.497322,19.982954,19.869118
1.60202833,0.66306148,24.296507,24.189226,23.029694,21.86524,21.172922,23.757942,23.982767,23.154222,22.023851,21.066395,23.484665,23.583244,22.830263,21.146414,19.897409
1.60185554,0.66156303,22.016294,22.454363,22.081661,21.798065,22.165123,22.167747,22.751291,22.492584,22.08016,22.199652,21.796648,22.409597,22.340536,21.72076,21.935728
1.60185555,0.66156304,22.004501,22.44742,22.07752,21.797237,22.165079,22.176992,22.745169,22.505642,22.065424,22.157068,21.814926,22.410488,22.358173,21.690557,21.911467
1.60123949,0.64926618,22.570597,22.115669,21.408129,21.292725,21.70594,23.127619,22.029608,21.399803,21.08861,21.121548,24.497284,21.320644,20.748768,20.592966,21.185637
1.60311427,0.6491297,24.31146,22.035027,20.677765,19.150404,18.311789,24.544689,22.382244,21.07411,19.495419,18.724857,25.948872,22.115013,20.820957,19.224075,18.482243
1.60311427,0.6491297,24.311407,22.03714,20.677702,19.15097,18.310999,24.804245,22.381145,21.075258,19.498138,18.725679,25.998787,22.117758,20.817566,19.216959,18.479708
