ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
0.51607443,1.10084803,24.702858,23.227541,22.626665,22.850294,21.959028,24.78112,23.405729,22.836374,22.850266,22.466059,21.801096,22.430775,22.005598,22.754827,24.857925
0.51697204,1.21110169,23.933657,24.050463,22.416294,21.020737,20.619806,24.371256,24.416861,22.750093,21.418049,20.940147,23.375189,23.997766,22.480146,21.09285,20.299791
0.51697203,1.21110169,24.359646,23.993254,22.416294,21.022253,20.619974,24.678152,24.322493,22.761095,21.407417,20.944696,23.374878,23.997795,22.480146,21.09285,20.299791
0.51750117,1.09396327,24.373175,23.42417,21.75415,20.833849,20.636139,24.060083,23.748529,21.868258,21.174751,21.153606,21.936562,27.110531,20.945457,20.885397,22.850012
0.51455946,1.23879513,23.595024,24.472044,24.77746,21.989851,23.300016,24.242296,24.468281,25.596331,22.227766,22.878059,22.013294,23.313599,25.992525,22.673756,19.575146
0.51891284,1.11396477,24.373901,24.461269,24.161589,21.846231,21.133026,25.048071,24.665533,24.080799,22.167034,22.519157,23.307276,24.470177,22.953245,21.577814,25.080751
0.51971109,1.23834139,24.114222,23.701075,23.331121,22.001448,21.164831,23.995665,24.167299,23.055294,22.394257,21.332319,24.418671,24.066233,22.523418,22.385937,21.394527
0.51950417,1.14786112,23.983297,24.395802,23.381704,21.958569,23.884346,23.837538,23.952341,22.954088,22.053167,23.134829,23.085052,22.441193,21.571205,21.347614,25.041954
0.5162649,1.05528238,22.652519,23.320164,23.494917,22.33676,21.852539,23.24736,23.189552,23.365911,23.107592,21.885548,21.442795,23.01746,24.54645,22.813145,20.17745
0.73751555,1.12056478,18.760166,17.037529,16.392792,16.146095,16.010303,19.12084,17.367218,16.714111,16.496569,16.365519,18.810215,17.072866,16.415459,16.184343,16.056562
0.73750229,1.12056833,18.761442,17.037628,16.392935,16.146677,16.010853,19.117832,17.367151,16.714611,16.497671,16.366924,18.825359,17.074104,16.417356,16.187489,16.070341
0.51979275,1.00680865,22.791746,21.830231,20.20422,19.535172,19.097643,22.934832,21.933372,20.307026,19.608631,19.21242,20.599306,20.453268,19.346581,18.74622,18.422476
0.51979274,1.00680868,22.668077,21.840937,20.206417,19.53442,19.102619,23.257553,21.907539,20.305819,19.607136,19.225483,21.126558,21.028156,19.510969,18.883068,18.581976
0.52012534,1.04934025,23.427437,23.474203,22.036415,22.181166,22.378216,23.569864,23.593948,22.176821,22.263578,22.43862,24.740576,23.271034,22.023886,22.205671,21.561752
0.52070318,1.00908954,23.68688,24.619659,22.89945,21.947039,21.452097,24.517958,24.403963,23.116682,21.962526,21.728149,24.8325,24.536139,24.793913,21.014692,21.6276
0.51964184,1.01865344,25.697702,24.083281,23.371408,22.470768,20.442846,25.129593,24.227339,23.785784,22.527691,20.785284,25.304039,23.240585,24.1117,21.771004,19.971415
0.74074417,1.01703452,21.378387,18.818201,17.528276,16.983559,16.652813,21.684715,19.195524,17.865936,17.33392,17.012087,20.835779,18.921776,17.576916,17.061119,16.735687
0.57174555,1.06283036,21.754541,19.402576,18.419674,18.029638,17.839228,22.076859,19.744141,18.755226,18.398926,18.19836,22.177145,19.457899,18.484667,18.116371,17.933754
0.57384182,1.12024343,20.166698,17.712271,16.69676,16.321545,16.156919,20.494219,18.054028,17.028229,16.680607,16.491402,20.062189,17.758677,16.748066,16.397635,16.202206
0.57382419,1.12025004,20.148142,17.711983,16.696613,16.321354,16.156603,20.491613,18.053566,17.027885,16.680073,16.490654,20.081154,17.760302,16.748734,16.398071,16.204464
0.57460437,1.21602218,23.907484,20.442303,19.205776,18.754526,18.469831,23.862236,20.806143,19.551287,19.105799,18.796366,23.118532,20.550644,19.30711,18.840656,18.562387
0.57460437,1.21602217,23.932156,20.442667,19.205196,18.755707,18.470629,23.786381,20.811649,19.552471,19.10461,18.802586,23.110662,20.547915,19.30522,18.83963,18.583927
0.5732587,1.21538696,23.291416,23.6394,22.355297,22.109039,21.664534,23.678083,23.522017,22.728508,22.234058,21.539513,22.982435,22.465977,22.4946,21.983854,21.130873
0.57652301,1.06607452,25.285942,21.105087,19.752935,18.546459,18.00642,24.993973,21.459665,20.081335,18.928585,18.352772,25.603382,21.223288,19.798468,18.619406,18.019695
0.57652301,1.06607451,25.373899,21.102951,19.750702,18.546797,18.007099,24.967043,21.457186,20.082859,18.925072,18.35486,25.626249,21.233074,19.803514,18.629789,18.026857
0.57488599,1.06688467,22.847414,23.476351,22.941628,21.903149,23.003311,22.987907,23.516727,22.85849,21.992596,22.281816,22.030327,22.780756,22.150229,21.460091,21.811584
0.57550941,1.25150111,25.433676,22.254206,20.820412,19.501312,18.829212,25.422348,22.617491,21.218454,19.868153,19.218327,25.434143,22.305859,21.015415,19.554197,18.902729
0.57350404,1.13055848,21.909975,25.331682,24.475687,23.637981,22.503384,22.523542,25.174564,24.355661,23.218569,22.307234,22.480051,25.252485,23.843573,23.236063,21.689688
0.57361846,1.08505248,21.809855,23.680853,24.273369,22.625784,23.149704,22.2612,23.757887,24.185326,23.012341,23.626831,21.674131,22.328058,26.583057,26.125595,24.8934
0.57012298,1.13951674,25.26425,23.041666,21.548962,20.287971,19.803331,24.990917,23.418688,22.009695,20.609991,20.224751,25.110641,23.178795,21.844589,20.390715,19.97979
0.57012294,1.13951669,25.469757,23.009989,21.532612,20.289366,19.802011,24.997757,23.356064,21.980301,20.610584,20.211685,25.054426,23.207537,21.812408,20.377253,19.981928
0.57172878,1.13964777,24.119892,22.710068,22.677053,22.798281,23.204741,24.570749,22.953896,22.827005,22.94417,23.155106,27.092987,22.254578,22.161051,21.78266,23.941181
0.57062762,1.10105223,23.842991,23.185516,22.454845,23.634962,21.477551,24.77095,23.592928,22.725439,24.513584,22.093452,22.678095,23.338253,22.283499,23.521654,22.546923
0.57002876,1.10723788,23.203863,23.613419,22.070049,21.48843,21.519897,23.644241,23.419283,22.403599,21.728701,21.488365,22.227968,22.845295,22.261148,21.488194,20.929201
0.57002882,1.10723795,23.200254,23.615932,22.083946,21.476273,21.519918,23.695621,23.459915,22.407526,21.723606,21.488235,22.33629,22.841015,22.221348,21.507446,20.991398
0.57093421,1.10851482,24.17869,22.627663,22.324827,22.481398,22.79994,25.230888,22.969576,22.629192,22.962347,23.491989,25.937878,22.719809,22.354841,22.608168,24.018581
0.57098518,1.2236037,23.205591,22.873886,22.403896,21.804193,21.653368,23.391169,23.139818,22.62829,22.144634,21.758242,25.712093,23.636351,22.420858,22.260153,22.393454
0.57216541,1.07532814,22.312866,20.843647,20.477009,20.028128,20.243532,22.198843,20.600592,20.169361,19.943974,19.90176,20.126514,19.056206,18.661102,18.45899,19.304943
0.57206814,1.17255942,23.735178,23.011686,23.852846,22.787319,22.100368,24.50321,23.193129,24.049103,22.833595,22.048256,23.594925,22.273014,22.293119,22.332479,24.562653
0.57231109,1.09214583,23.451675,23.120607,22.216246,21.580784,21.814024,23.918125,23.283171,22.564276,21.84803,22.592525,23.321478,22.897635,22.307707,21.557543,23.832129
0.57365918,1.0658097,23.625921,22.727749,22.172333,21.868654,21.656979,24.106068,22.913826,22.321009,22.459444,22.239502,24.028379,22.461815,21.813099,24.37273,22.877611
0.57374197,1.23257712,23.537058,23.005554,22.388563,21.709757,22.746155,23.556755,23.044571,22.162048,21.743713,22.760799,21.367081,22.851877,21.117619,22.916361,24.218557
0.5741769,1.20702746,23.238426,23.112078,23.535616,22.72707,22.784698,23.219261,23.727118,23.347691,23.072714,23.389683,22.723188,24.979309,22.820257,23.417768,23.55291
0.57443213,1.052598,24.024885,23.153568,22.994869,22.848722,23.305387,23.840918,23.513657,23.140352,22.951252,23.776712,21.895248,23.402044,22.902634,22.212322,24.198668
0.57461307,1.15275716,25.33886,22.356001,20.959984,20.026609,19.686136,25.526537,22.712845,21.30603,20.405293,20.010805,25.355118,22.455538,21.017843,20.132795,19.817114
0.57506654,1.20244868,22.925972,23.042143,21.638088,20.848808,20.42437,24.002146,23.138683,21.686623,21.068834,20.544889,20.97839,22.233484,20.496958,20.030882,20.199852
0.5750666,1.20244877,22.861586,23.050787,21.643164,20.854197,20.446434,24.187347,23.108931,21.685982,21.071918,20.523598,21.899458,25.064743,20.901644,20.54933,22.267944
0.57389756,1.20294072,22.646025,22.675182,21.937872,21.652008,21.456383,22.90593,22.733599,22.153503,21.716183,21.629076,21.86557,22.138634,21.805071,20.952154,21.506584
0.57552308,1.08917842,24.791004,23.039972,24.712156,23.33534,22.817389,23.733856,23.239019,24.467899,23.943197,23.747841,22.209801,23.017569,25.410662,25.420589,25.608919
0.57026564,1.20697732,23.542215,24.312075,22.039293,20.599846,20.307865,23.640779,24.446571,22.099913,20.861097,20.407875,28.238138,27.760019,21.178701,20.771282,19.923244
0.57226788,1.10098933,22.932987,23.469263,22.278938,22.47275,22.096193,23.64299,23.420935,22.362478,22.499355,21.931581,25.141325,23.016285,21.568483,21.058388,25.700525
0.57294659,1.11127575,24.179588,24.766333,22.605986,24.255398,22.421604,24.36655,24.1686,23.218077,24.892128,22.985641,25.178537,23.678671,23.132978,25.189096,22.991478
0.5742036,1.09494322,23.517893,23.85976,22.689341,22.486444,22.628168,23.478601,23.768816,22.699518,22.524149,22.82538,22.999586,23.343264,22.21501,21.462139,23.95579
0.57413349,1.18555455,22.532568,23.296335,22.710852,22.204964,22.057739,22.595417,23.368475,22.86706,22.56188,22.725019,21.460215,22.526949,22.271769,22.365076,25.363285
0.5749398,1.16208714,24.256229,23.515516,21.618927,20.112886,19.396578,23.872789,23.667315,21.949739,20.454384,19.758467,22.512241,23.213448,21.832603,20.189398,19.422331
0.57590646,1.15640148,23.785267,23.197071,22.690821,22.664486,22.301939,23.339418,23.187042,22.58247,22.506693,22.260847,22.693047,23.399963,21.742258,21.81175,20.955488
0.56998078,1.08466601,23.418091,25.258156,23.489441,21.841576,21.473902,23.625074,24.743589,23.913618,22.112535,21.809763,20.964966,28.557894,27.187586,21.511557,31.05022
0.572118,1.17564225,25.475651,25.033506,24.632549,21.878441,23.644341,24.334541,25.835117,24.94725,22.276226,23.13969,23.759615,25.149986,24.777857,21.640476,26.636175
0.57582803,1.22808084,22.782558,24.508217,24.731983,26.079342,20.281036,23.219053,24.67211,24.995512,25.931843,20.573637,22.979187,24.926405,24.867136,26.474983,20.267925
0.57210633,1.16822955,22.609144,24.549427,23.735281,25.157894,22.5163,23.041952,24.156534,23.98241,24.383005,22.909111,21.436888,22.611151,22.500862,21.793509,23.999794
0.78753274,1.15961891,18.848852,16.734552,15.85524,15.526824,15.410039,19.167011,17.052858,16.196598,15.897735,15.735806,16.917358,16.021873,14.923319,14.43611,14.857121
0.78751893,1.15961923,18.851852,16.73465,15.855205,15.526887,15.408834,19.170462,17.052464,16.196329,15.897553,15.732493,18.823576,16.755733,15.897866,15.603853,15.423991
0.7888068,1.16739269,19.250227,16.752218,15.37584,14.771983,14.481842,19.563217,17.079775,15.720153,15.145373,14.816586,19.201689,16.783812,15.421774,14.850687,14.511797
0.7887923,1.16739386,19.258314,16.752289,15.375818,14.772018,14.481357,19.570372,17.079723,15.72004,15.145438,14.815371,19.246487,16.785872,15.422526,14.850806,14.508533
0.78480103,1.0647775,25.098925,23.783129,21.956348,20.588272,20.332157,23.929621,23.578665,22.014935,20.724155,20.547508,23.417992,22.002668,20.825054,19.58671,20.22245
0.78606372,1.06556442,22.246624,22.827675,22.63863,22.093491,21.943584,23.724068,22.795841,21.540314,21.054253,21.981705,23.048641,22.179127,22.690067,22.342497,21.635677
0.78884715,1.07195598,25.842796,24.297564,23.728199,21.741545,23.302414,24.082914,24.891003,23.703287,21.88098,22.011141,24.648512,25.168623,24.471115,22.233124,21.961927
0.78618151,1.05863069,25.408998,25.350739,22.364735,21.833723,22.110065,24.895943,25.776756,22.321033,22.157162,21.363718,27.362593,27.918722,21.493723,21.764313,20.384996
0.78777256,1.05740159,24.06349,22.934273,22.659283,22.219944,22.322474,24.166634,23.400211,22.988085,22.406641,23.269409,26.709171,23.203831,22.513775,22.124733,24.16326
0.78734364,1.06202963,25.133966,25.007444,24.407028,22.026451,23.186926,24.99169,24.320311,23.606627,22.180731,23.163279,26.762711,28.974192,22.457788,19.66197,26.892223
0.58073338,1.1429735,19.329191,18.079802,17.570175,17.385668,17.332396,19.706163,18.412806,17.900393,17.73089,17.665062,19.348537,18.111717,17.617756,17.443623,17.346161
0.58071407,1.14298075,19.328247,18.079199,17.569746,17.385721,17.330435,19.701164,18.412144,17.899981,17.731098,17.658552,19.382456,18.114767,17.620758,17.447687,17.346724
0.57885206,1.2100776,21.263498,20.28438,19.460796,18.922277,18.687414,21.455862,20.198154,19.366425,18.961039,18.604708,20.077551,19.112707,18.358616,18.084339,17.773266
0.57906337,1.13470787,23.181637,20.472424,18.976187,17.826061,17.238218,23.030514,20.802849,19.308041,18.170448,17.561419,22.220217,20.446505,19.031935,17.880238,17.266197
0.58041507,1.16118332,19.713976,18.84156,18.509533,18.383423,18.371487,20.079775,19.165236,18.841627,18.724056,18.661007,19.695232,18.871765,18.551615,18.432449,18.338404
0.57804073,1.06740659,22.073481,20.958258,20.160606,19.955706,19.734034,22.268789,21.26969,20.510397,20.332357,20.051516,21.980213,20.891306,20.254622,20.070654,19.728481
0.57824075,1.08029258,23.542915,21.463955,19.890627,18.361677,17.582901,23.250172,21.843977,20.231436,18.741083,17.912161,22.419901,21.58742,19.947445,18.474442,17.610611
0.58012475,1.22594968,23.165409,21.610161,20.094864,19.39571,18.945171,23.540045,21.942476,20.421379,19.746704,19.349503,23.485291,21.722694,20.152946,19.456047,19.192364
0.58153224,1.07011369,22.03124,25.17943,25.578316,24.133728,22.67741,22.819691,25.180481,25.427919,24.282915,22.511734,24.233076,25.094576,26.331406,24.59831,22.649923
0.57662182,1.24220986,23.134724,22.521238,21.691481,21.198774,21.140411,23.553026,22.524332,21.585506,21.309196,20.912996,22.804173,21.716366,21.083635,20.894329,19.945215
0.57679705,1.1631012,23.502832,22.925947,22.102921,21.865705,21.427046,24.463991,23.018009,22.312319,21.967928,21.682087,25.836796,22.598118,22.008465,22.052443,21.444582
0.57714872,1.11448309,23.976435,22.94865,21.804285,20.944563,20.578959,23.868916,23.162222,21.799057,21.134768,20.852568,21.863579,22.174133,21.229033,20.443457,23.251934
0.57725535,1.21796726,24.592838,23.042736,22.767687,21.57881,21.661837,23.922358,23.408817,22.873573,21.672619,22.898729,27.888887,24.226923,22.762522,21.433477,24.720007
0.57762577,1.07438723,23.59252,22.985472,21.828466,21.493395,21.187828,23.819183,23.118526,22.10672,21.865929,21.3596,25.437881,22.602238,22.000858,21.485909,21.241734
0.58057532,1.14782348,24.319746,22.519144,22.00079,21.43104,21.460585,24.185753,22.509296,21.919056,21.581964,21.183048,21.38121,21.264627,21.063232,21.138088,20.466425
0.58057532,1.14782347,24.5114,22.520689,22.00079,21.431154,21.418356,24.184343,22.501427,21.913002,21.588964,21.130823,21.38121,21.264627,21.063232,21.138088,20.466442
0.58129597,1.20380411,22.47035,21.8169,20.74625,20.326668,20.374426,22.695757,21.618959,20.535992,20.243433,20.009895,21.084055,20.472435,19.468014,19.193211,18.632551
0.58148917,1.26337257,22.919094,22.560539,21.459095,21.073011,20.593054,23.001881,22.446106,21.479294,21.142317,20.660797,21.376686,21.521725,20.969658,20.305851,19.611799
0.58217336,1.11630575,22.666769,22.216709,21.548889,21.516441,21.096205,22.773232,22.5375,21.900328,21.823219,21.199434,22.052122,22.173927,21.672327,21.60821,20.724134
0.58160545,1.18798403,24.180407,23.554607,22.391775,22.318068,22.042181,24.915808,23.469379,22.458567,22.194824,21.842331,25.963881,23.017815,21.797958,21.86404,21.398003
0.58227229,1.10129583,24.125969,23.029556,22.523123,22.882805,21.975431,24.260485,23.043594,22.642429,23.101171,21.76115,24.992298,22.59886,22.487844,22.92909,20.652121
0.58235337,1.08231397,22.932014,22.918634,22.052004,22.195419,21.740379,23.327759,23.277685,22.345341,22.384031,21.550907,21.786617,22.465727,21.895241,21.917376,21.40703
0.58265415,1.24111483,23.790237,22.803968,24.313841,22.61887,22.766352,24.646397,22.92646,24.726458,22.701944,22.373894,26.108076,23.091764,25.94562,26.543758,24.222048
0.58346044,1.17177647,22.784039,22.904255,23.103683,22.692677,22.383333,22.816006,23.127478,23.328856,22.885355,22.449131,21.012375,22.874842,22.386408,25.42259,21.298599
0.58362643,1.10852193,22.831236,23.105185,22.558449,21.844093,21.195406,23.327223,23.406931,22.657902,22.202417,21.434166,21.532385,22.683308,22.10557,23.099817,20.389782
0.57811947,1.14528743,24.625502,23.911455,22.612392,22.246428,22.446188,24.890045,24.015303,22.889812,22.695827,22.554588,22.433531,24.835928,22.103003,22.774244,20.891081
0.57953106,1.14632797,23.448496,23.676462,22.643599,21.41313,20.373833,23.756973,23.873714,22.854918,21.924839,20.594236,22.628057,23.994814,22.958376,21.990358,20.476463
0.57965621,1.04889578,25.010405,23.979208,22.668711,22.337633,23.153812,25.29579,24.101929,22.898796,22.729858,23.24044,25.154903,23.342632,22.737244,22.649403,23.816067
0.580826,1.21797687,23.365843,23.485636,22.165503,21.166014,20.765476,23.852726,23.42955,22.398247,21.492723,20.889526,23.323736,23.097763,22.381346,21.547962,21.119366
0.58092865,1.24647694,22.879473,23.686581,22.545729,22.433115,22.431837,23.341413,23.932766,23.099876,22.562204,23.618393,24.516722,23.893795,24.197914,22.186167,24.282732
0.58160623,1.20869042,24.854231,23.343609,22.581682,22.593191,22.095915,25.641071,23.582844,23.034803,23.152531,21.876312,24.610073,23.675814,23.435682,24.354986,21.244915
0.58212495,1.21138465,23.545628,24.269316,22.613256,22.824476,21.249693,23.715389,24.13995,22.942085,23.538929,21.444986,22.03182,27.083019,27.331182,23.950016,24.735151
0.58242311,1.13503256,23.10009,23.811047,22.643789,22.778547,22.71394,23.254902,24.031664,22.655907,22.930241,23.185625,24.804493,23.860115,22.359381,21.680744,23.140921
0.58294283,1.13820741,25.349495,23.359974,22.664621,21.77861,21.839998,25.208569,23.58194,23.486591,22.129967,21.601711,24.358839,22.352503,26.115665,21.102386,20.481041
0.58150412,1.17389455,24.855862,25.442051,24.121788,25.193773,20.721973,23.944664,25.649137,23.870823,25.514149,21.214127,22.412951,26.504694,26.141785,26.426966,20.428335
0.58130603,1.05353686,24.759821,24.346498,23.660048,22.616989,22.64362,23.818539,24.537565,23.638178,22.232208,22.555172,21.037796,22.025175,26.45985,20.967781,20.229626
0.7697713,1.07672198,18.243645,16.851675,16.348898,16.153988,16.092478,18.578844,17.181021,16.681112,16.518175,16.436556,18.265045,16.882942,16.374067,16.205444,16.137629
0.77044079,1.21335739,17.941673,16.607376,16.010162,15.78381,15.70274,18.291187,16.932215,16.36554,16.155897,16.03779,17.987955,16.63176,16.076788,15.863043,15.734606
0.77042808,1.2133586,17.943489,16.607359,16.010159,15.783708,15.701624,18.292332,16.931997,16.365084,16.155687,16.034145,18.004576,16.633236,16.078035,15.862883,15.72573
0.77169024,1.10802266,15.610189,14.097087,13.575552,13.406781,13.372191,15.955545,14.348815,13.898114,13.676804,13.712508,15.650236,14.120912,13.609839,13.451913,13.389832
0.7716735,1.10802306,15.610442,14.098164,13.576192,13.408123,13.371986,15.956073,14.348809,13.897974,13.676878,13.712218,15.653096,14.121315,13.610093,13.452241,13.388435
0.77167285,1.10802226,15.610216,14.098166,13.995789,13.408144,13.371036,15.955933,15.258492,14.258271,15.24592,13.712319,15.652998,14.121186,13.875073,13.452142,13.388391
0.77241885,1.1034333,21.934217,21.075659,20.044432,19.496445,19.446783,22.036194,20.768684,19.942476,19.535936,19.235657,21.512318,19.436634,18.653311,18.293371,18.137232
0.77110797,1.102464,23.072151,22.789988,22.571865,21.602062,21.503624,23.420534,22.702305,22.284859,21.82416,21.460724,24.430649,21.909355,22.143198,21.858887,22.637226
0.7715732,1.1112842,23.7806,23.982975,22.179674,22.507919,22.54812,23.423838,23.442368,22.451067,22.408487,21.830149,21.90237,23.263727,22.26939,21.67436,21.14493
0.76995949,1.1958055,22.544046,22.452991,21.308813,21.105221,20.77639,22.716429,22.314884,21.345594,21.219948,20.702158,23.339191,21.720778,20.751562,20.303442,19.920689
0.77001927,1.10430234,22.591877,22.473511,21.056322,20.41643,20.064299,22.807617,22.409922,21.082047,20.561203,20.118586,21.891293,21.386385,20.202875,19.561071,20.650669
0.7714833,1.06256415,22.630053,21.299883,20.421892,19.887341,19.989706,22.50635,21.005732,20.334957,19.887486,19.688253,20.643169,19.978765,19.305948,18.845118,18.693384
0.7714833,1.06256416,22.630592,21.296629,20.422514,19.885647,19.986723,22.495161,21.002951,20.337139,19.892563,19.701363,20.692373,19.967566,19.325367,18.890762,18.761168
0.77307545,1.06266361,23.039652,24.671728,22.994385,21.535475,20.967342,23.821943,24.873177,23.244242,21.905931,21.338804,25.896778,26.621817,22.617464,21.793325,20.493841
0.77162174,1.05095516,24.328701,22.921614,21.651228,20.118677,19.307583,23.767492,23.531183,22.00062,20.477789,19.628998,23.297541,23.495623,21.812197,20.167917,19.366682
0.77500574,1.11771538,23.10779,22.01095,21.533705,21.127592,21.506247,23.073633,22.011604,21.599142,21.343794,21.353983,24.303095,21.501829,21.010239,21.169071,22.598352
