ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.05607943,0.71141286,23.266907,23.816965,23.542036,22.164331,21.575823,23.31068,24.144617,23.963099,22.390604,21.291451,25.068363,24.280573,22.680109,22.568283,20.423035
1.0572419,0.7143235,23.488573,25.114397,23.109131,22.009245,20.916683,24.109955,25.575178,23.417109,22.3687,21.037729,24.618692,26.196999,23.292767,22.142059,20.856672
1.05606382,0.82854225,25.147289,25.383606,24.308029,25.172449,20.790821,25.14682,24.777981,24.5783,23.747576,21.24782,26.237944,23.370638,23.745436,22.898981,21.070942
1.05629874,0.81272726,24.611839,25.505404,25.450094,24.808775,20.894512,24.760834,24.68651,25.236734,24.633364,21.34557,21.338734,25.036566,20.857729,26.301657,22.392952
1.05813214,0.69365201,25.247141,24.182919,23.203133,24.620726,20.86174,24.040628,24.481623,23.959753,23.874947,21.055853,24.702492,29.20364,24.813818,25.764654,20.111452
1.05725207,0.79469285,24.012613,24.400354,24.027119,22.319036,22.344776,24.142162,24.607319,24.402952,22.325912,22.234865,22.070915,25.705219,24.023991,21.424511,22.289143
1.05782241,0.7049651,23.99881,24.557631,25.442028,25.46937,21.18063,23.37125,24.547266,24.95442,25.697205,20.943693,22.697886,25.068913,22.135347,27.24235,20.113369
1.05565348,0.72909667,22.765724,25.261723,25.839745,23.627333,22.589991,22.858509,24.991909,25.786108,23.803328,23.002766,21.57728,23.615238,27.243694,24.132694,24.758638
1.05623133,0.64669875,15.2166,14.437083,12.580674,12.309695,12.865623,15.547224,15.154791,12.755144,12.483094,13.362767,15.197927,14.441854,12.582975,12.312617,12.868121
1.05622062,0.64669806,15.216664,14.438301,12.58112,12.310691,12.859928,15.547243,15.154654,12.755152,12.483139,13.362407,15.202986,14.44301,12.583304,12.313463,12.863758
1.05696014,0.8428885,18.056541,16.820852,16.321419,16.090725,16.010656,18.393513,17.133638,16.676031,16.442419,16.367788,18.066669,16.821379,16.344118,16.139357,16.07999
1.05694922,0.84289004,18.056808,16.820803,16.321493,16.090422,16.008949,18.393507,17.133215,16.675638,16.442186,16.361412,18.088531,16.821659,16.344185,16.138119,16.064392
1.05630239,0.81270558,24.673658,25.484703,25.225451,24.70466,20.918274,24.71611,24.642685,25.08527,24.546871,21.29954,21.309446,25.158054,21.109268,26.12088,22.343826
1.05813695,0.69362898,25.548853,24.202091,23.389948,24.870323,20.892647,24.208448,24.29262,24.280338,24.623472,21.105186,23.525761,27.043131,27.469135,27.444012,20.010315
1.05755063,0.59522614,21.349623,20.245213,19.699011,19.485083,19.320871,21.62825,20.586294,20.043032,19.857401,19.769371,21.030294,20.294973,19.489567,19.138002,19.279724
1.05755063,0.5952261,21.341648,20.245291,19.69972,19.485706,19.326712,21.621479,20.577894,20.039585,19.854988,19.767551,21.343372,20.299387,19.745552,19.535975,19.526955
1.05755744,0.59619698,24.466509,23.746716,21.864672,21.227083,20.582689,24.652552,23.803356,21.798063,21.210361,20.651724,25.535709,23.568354,21.860779,21.019207,20.248377
1.0558612,0.56985612,23.293163,20.722675,19.673492,19.312105,19.109631,24.355543,21.037745,20.011442,19.638544,19.465389,26.848669,20.755558,19.723726,19.312059,19.151573
1.02887489,0.69958196,24.514603,21.937714,20.605247,19.690964,19.167725,23.742208,22.21175,20.963827,20.030155,19.433941,22.388046,21.629816,20.565607,19.73922,19.234562
1.02824725,0.77886652,22.156221,20.942877,19.574375,19.195051,18.966795,22.281807,20.746683,19.639105,19.135767,18.822767,20.677443,19.415144,18.395575,17.923912,17.613064
1.02824999,0.7788625,22.295353,20.974297,19.595776,19.223253,19.03359,22.304285,20.748749,19.633007,19.133171,18.823017,21.973747,19.969093,18.773096,18.343845,18.053123
1.02678079,0.77744189,21.523571,21.125912,20.448427,20.244217,20.515406,21.719143,21.149391,20.60778,20.290838,20.225895,21.248909,20.477634,20.035191,19.589197,19.656683
1.02735436,0.77926112,23.088144,23.137054,21.619261,20.653723,20.244341,22.884623,22.304998,20.947828,20.279598,19.871948,24.573147,22.89502,21.098917,19.939058,19.045357
1.02566209,0.73577852,23.576832,22.050442,20.246309,19.726746,19.308655,23.101242,21.973694,20.353212,19.719976,19.22213,22.353531,21.057312,19.469393,18.91626,18.18293
1.02882648,0.7225736,24.521809,21.728382,20.333353,19.421875,18.87492,24.313437,22.132328,20.687786,19.830564,19.191416,22.787237,22.080338,20.326628,19.649384,18.979889
1.02882647,0.72257359,24.522121,21.723961,20.332653,19.422869,18.87398,24.186394,22.139288,20.684666,19.827484,19.191334,22.865395,22.03653,20.338785,19.64266,18.986017
1.02902004,0.72032455,24.241859,24.67169,25.340162,25.49803,20.801863,24.224943,24.26506,24.357462,24.469055,21.828289,24.160234,24.197187,24.746023,24.383732,21.569937
1.0288557,0.72125015,22.909643,23.544605,23.45347,21.954592,21.601353,23.031935,23.371931,23.329906,22.050957,21.486546,22.413467,22.932867,23.164101,21.670694,20.834986
1.02329377,0.66891218,21.945406,21.191772,20.057983,19.747625,19.537012,22.091883,20.942461,20.048952,19.554098,19.267504,21.3524,20.095793,19.081551,18.684681,18.38196
1.02329377,0.66891218,21.939327,21.189051,20.055426,19.74585,19.539465,22.073908,20.934744,20.049078,19.556355,19.257856,21.465067,20.175077,19.130245,18.72975,18.487358
1.0235323,0.66730872,22.772722,22.913372,22.246439,22.927633,21.903847,23.474062,23.175905,22.299141,22.488237,21.380634,22.422272,22.69063,22.483982,21.59259,20.409132
1.02794791,0.76484738,23.735748,23.58065,23.067131,22.209848,21.889257,24.524965,23.674633,23.414715,22.163797,21.364729,26.456379,22.72237,23.370949,21.653175,23.126936
1.02856162,0.67779158,25.385725,24.648079,22.745895,22.171217,21.370983,24.869198,25.082619,22.941156,22.141109,21.643299,22.405016,26.689407,22.269106,21.556654,23.983437
1.02677587,0.70598505,25.384661,25.839787,25.025404,24.283558,21.094986,25.082909,25.899584,24.820953,24.957855,21.028433,22.658493,26.430811,27.657921,24.844713,20.707684
1.02391578,0.59347439,19.259649,16.664434,15.353199,14.873114,14.594036,19.613295,16.971027,15.714368,15.229218,14.93809,19.28883,16.675362,15.430034,14.93575,14.659461
1.02391143,0.59346816,19.258121,16.664454,15.353231,14.872996,14.594381,19.610952,16.970503,15.714426,15.228984,14.938612,19.320822,16.676104,15.430316,14.935672,14.660684
1.0267325,0.55100224,20.735197,18.679216,17.723602,17.287868,16.89312,20.754612,18.639208,17.595152,17.115911,16.740437,18.958195,17.01502,16.015894,15.550578,15.23413
