ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
0.52032889,0.76839083,24.277506,24.609953,22.855824,21.647087,21.432959,23.94792,24.231319,23.666895,22.290693,21.292799,24.216244,23.391823,23.840153,22.224794,20.944984
0.51959697,0.66204937,24.019606,23.879774,23.071939,21.882891,21.890167,24.054583,24.553656,23.692169,22.315035,22.178661,23.949205,24.751583,24.14959,22.297062,22.330841
0.51861816,0.69159293,24.903355,24.13438,23.312635,22.011726,21.370573,24.569391,23.680548,23.131908,22.390505,21.268875,22.539806,22.302544,22.969679,21.939692,22.4265
0.51658662,0.77108072,23.385471,23.954681,22.785585,21.572021,20.873957,23.13278,24.409346,22.82011,22.09791,20.954477,22.479912,24.676029,22.428303,22.096241,20.77383
0.51427554,0.79460431,25.660572,24.504002,22.90336,21.626707,21.153467,25.337353,24.501501,23.639688,21.965406,21.324671,24.959526,23.946661,23.178322,21.820499,21.024323
0.51945704,0.6701804,24.074097,24.220123,22.594454,21.32453,21.131996,24.538002,24.341776,22.718357,21.416578,20.873711,26.531593,23.123163,21.524332,20.708195,19.285421
0.519457,0.67018034,24.080835,24.220812,22.595793,21.334137,21.131823,24.322855,24.364491,22.73517,21.425282,20.879873,25.973841,22.688402,21.397135,20.198303,18.993366
0.52228486,0.83412121,22.309723,21.823145,21.282602,21.073025,21.371111,22.574135,21.748775,21.182592,20.980415,21.181515,21.892168,21.067549,20.391382,19.834991,20.368666
0.52604912,0.72728128,24.989561,25.488844,24.769844,22.277594,23.513733,24.590338,24.77935,24.334194,22.299284,22.803566,24.765205,26.066912,23.302444,21.126223,21.557995
0.52404327,0.8192524,21.336311,20.661207,20.152004,19.943979,19.947102,21.715549,20.961599,20.485094,20.296986,20.568359,21.607027,20.661936,20.244999,20.036642,20.31777
0.52535093,0.76893621,20.609932,18.103817,16.678961,16.085655,15.752165,20.963551,18.425659,17.034027,16.454571,16.107508,20.588299,18.122458,16.745329,16.150896,15.805881
0.52534052,0.7689391,20.606428,18.103413,16.678965,16.085545,15.752079,20.96447,18.425285,17.033756,16.454136,16.107216,20.632408,18.128778,16.74678,16.15082,15.809977
0.5238781,0.67400223,23.49428,22.18574,20.738699,19.338959,18.482008,23.833546,22.513296,21.113173,19.734484,18.924831,22.902996,22.315737,20.902567,19.464327,18.708004
0.5263131,0.65744089,22.004171,24.984432,25.034393,25.206366,23.694021,22.424801,25.522108,25.068296,25.471943,23.664047,21.974749,25.869989,25.642254,26.49877,24.855104
0.52095326,0.66996329,23.590719,23.653013,22.768599,21.557125,20.914124,23.500275,23.742628,22.761942,21.813314,21.204372,23.034678,23.769691,22.579472,21.067802,20.645779
0.5215444,0.66921903,25.176878,25.275917,22.661451,23.404888,22.210779,24.538677,24.256029,22.87821,22.996496,21.735943,25.55916,23.376249,22.394268,21.74671,22.103384
0.52118821,0.68690581,23.180605,23.651621,22.645868,23.181339,22.965397,23.149691,23.572641,23.187126,23.478954,23.117823,22.772404,23.05777,23.162985,23.368891,23.396408
0.52150321,0.67435211,22.636614,23.444485,22.266647,22.172905,23.054188,22.944376,23.533564,22.497192,22.229845,22.054487,22.625555,22.750391,22.470747,21.6565,22.284369
0.52164828,0.67995853,22.999525,24.794447,22.733812,22.467812,21.98621,23.22957,24.468576,22.968958,22.477589,21.840538,22.702906,22.599422,22.528835,22.869379,22.786907
0.52434632,0.69404062,23.73122,23.442776,22.016092,21.402763,21.559437,23.912638,23.813766,22.190722,21.692507,21.252962,24.911617,24.080677,21.811705,21.643852,19.964844
0.52447283,0.66247342,23.891155,23.815228,22.653271,21.753876,21.37039,24.442476,23.636847,22.717522,21.848764,21.302946,22.157982,22.899126,21.649504,21.57762,20.230488
0.52479343,0.66866881,25.893738,24.206814,22.714476,21.975786,21.791386,24.63224,24.242468,23.356459,22.147102,21.978956,24.114971,24.103779,23.42697,21.732128,21.931179
0.52504315,0.79787913,24.955307,23.249836,22.582558,22.02763,22.903027,23.903778,23.487801,22.795511,22.539629,22.329607,24.825651,23.790117,22.084398,23.313417,20.860628
0.5253964,0.67064171,25.24251,23.51985,22.628159,22.629637,22.814684,24.854761,23.537964,22.743429,22.375689,22.300495,22.696718,23.067448,22.602802,22.446878,22.265013
0.52665861,0.83950924,23.612034,23.697613,22.610123,21.381247,21.030846,23.571253,23.731831,22.710407,21.503231,21.240906,23.85791,26.583502,22.713741,21.20619,21.428621
0.52753793,0.74657497,23.683647,23.61544,22.017883,21.63084,20.789133,24.515074,23.466131,22.273491,22.005297,21.267712,26.651058,22.774158,22.19425,21.507549,20.712364
0.52753794,0.74657498,24.123726,23.678663,22.017883,21.624666,20.786934,24.711573,23.417828,22.244944,21.987915,21.273914,26.651085,22.774187,22.19425,21.507549,20.712364
0.52507493,0.68742654,23.659782,23.841692,23.145447,21.643257,21.343227,24.228598,24.35466,23.043766,22.053085,21.257668,23.875282,25.105633,22.53825,21.929758,20.926752
0.52674145,0.76610209,23.164381,25.167662,22.923149,21.695385,20.778049,23.501875,25.224707,23.274958,21.755922,20.923157,22.860569,26.527756,22.13043,20.682198,24.098993
0.52120869,0.70943155,23.682253,23.22872,23.337898,23.20788,23.097649,23.396345,23.142128,23.392265,23.355291,23.20532,23.952839,23.698816,24.379818,25.608246,21.16247
0.52413185,0.65948208,25.04281,24.442648,23.626213,22.295298,22.480925,25.512201,24.060564,23.526146,22.100744,22.906906,25.479263,25.982685,22.935175,21.785442,22.765501
0.5274131,0.82747071,23.767868,24.804066,23.712166,22.173552,22.086742,23.368511,24.610571,24.238729,22.237907,22.355785,22.643826,25.102488,28.393921,22.654184,22.780462
0.52710855,0.60157725,17.088799,15.85438,15.382047,15.2521,15.174652,17.432007,16.184446,15.735689,15.593578,15.528329,17.145517,15.882902,15.436017,15.291779,15.235578
0.52710206,0.60156815,17.088396,15.85426,15.382069,15.252146,15.175412,17.430664,16.184118,15.735734,15.593438,15.530081,17.150196,15.882893,15.436097,15.292482,15.240241
0.52710206,0.60156815,17.088198,15.853222,15.381907,15.251516,15.175484,17.431976,16.184893,15.735265,15.594001,15.529632,17.150377,15.882817,15.436105,15.292425,15.24072
0.52720779,0.59869434,23.940413,23.344839,22.171555,21.45118,20.599897,23.463093,23.514456,22.339361,21.743013,20.810255,22.038177,22.536573,21.639395,21.233362,20.108301
0.52573505,0.50375967,19.99424,17.530279,16.060341,14.749203,14.069428,20.354259,17.877043,16.410782,15.09717,14.414141,12.213543,11.535141,11.582294,10.882429,10.253647
0.52572551,0.50374955,19.985653,17.530235,16.06045,14.74922,14.069674,20.345165,17.877151,16.410898,15.097301,14.414609,20.082367,17.589348,16.112488,14.796468,14.117608
0.52572551,0.50374955,19.979084,17.52927,16.059952,14.749306,14.068787,20.341814,17.875401,16.410173,15.096383,14.411769,20.092291,17.590761,16.113026,14.797009,14.117707
0.52441893,0.50399207,24.307411,22.842505,21.824106,22.038202,20.982407,24.470964,22.70224,21.423721,20.578529,19.924267,25.761398,22.815287,21.748281,22.056175,20.662582
0.52711274,0.50456041,22.412569,23.641888,22.143286,22.146414,21.704945,22.441175,23.315563,22.024834,21.31587,20.824503,21.651945,22.931204,21.966772,20.941963,20.407156
0.52399865,0.54886879,22.868959,22.764389,20.970301,19.807941,19.205786,23.333254,23.088383,21.350693,20.097336,19.599947,22.961525,22.810102,21.114267,19.752659,19.428411
0.52178923,0.5337107,23.183584,22.500111,21.436604,20.931824,20.491156,23.177147,22.824461,21.621862,20.90274,20.570652,22.370705,23.051327,21.251196,20.474123,19.761375
0.52526568,0.60861549,22.756384,22.056429,21.716536,21.612688,21.181581,22.851755,22.276011,21.846106,21.61195,21.327185,22.671928,21.891596,21.394712,21.623123,21.970331
0.52672442,0.52129512,23.496088,22.549879,21.371923,21.429497,21.185114,23.587248,22.710503,21.613697,21.321251,21.292383,23.965237,22.368002,21.159161,20.747301,20.894102
0.52696491,0.61570183,25.379108,22.936354,22.347324,21.735859,21.642429,25.187965,23.127262,22.252377,21.898499,21.485182,24.660023,23.143312,21.285835,20.794935,19.71954
0.52696368,0.6157103,24.762873,22.977417,22.359013,21.769154,21.848911,25.024094,23.166933,22.340086,21.935705,21.481651,25.191093,23.795061,21.425201,20.771099,19.883539
0.52716429,0.61498995,23.544308,23.810966,22.727591,22.214941,21.200731,23.657042,23.615696,23.065056,23.064552,21.225521,24.470665,23.958488,23.633196,23.503731,21.367851
0.52695147,0.61260636,24.10104,23.326504,22.337303,22.380135,22.903324,23.535521,23.215197,22.338999,21.859694,22.497459,23.139982,22.539803,21.753336,21.062418,22.385511
0.52739593,0.61261752,22.836742,22.934023,23.289433,21.932619,22.205276,23.172384,22.966326,22.599392,21.897787,21.976423,22.939383,23.483175,22.54274,21.465361,21.816414
0.52690209,0.6126004,24.676367,25.31587,22.524599,23.049942,23.91646,23.601856,23.289248,22.384872,21.919575,22.48781,23.66921,25.744503,22.645235,22.049948,23.913767
0.52230749,0.51457042,23.666178,23.240423,21.932047,21.036051,20.252031,23.845993,23.24983,21.932722,20.995968,20.427961,21.837063,21.871756,21.164427,20.268404,19.398367
0.52273969,0.53932203,23.603374,23.551323,22.585575,22.069019,23.252151,23.685886,23.839207,22.885103,21.978054,22.568865,24.481192,23.846077,22.686274,21.582306,21.324686
0.52290989,0.50927952,22.819,24.337973,22.641888,23.638851,22.081053,23.068304,24.515141,22.762354,22.77247,22.439419,21.912598,23.553204,22.800455,21.832684,21.545893
0.52426168,0.53038728,22.929842,23.407295,22.042343,21.315863,20.998877,23.15847,23.344053,21.873276,21.176165,20.610037,21.9249,25.092268,20.777531,19.933638,19.128246
0.52454818,0.59428897,24.216288,23.115309,21.92614,21.641867,21.199312,25.310345,23.362684,22.129595,21.735205,21.155716,26.999117,24.373566,21.714281,21.192345,20.647743
0.52466234,0.57181381,23.478481,23.613493,22.615332,23.448513,23.161283,24.019672,23.782595,22.782513,23.523766,22.68837,21.10026,24.918495,22.129547,27.855957,26.731171
0.5269334,0.6257579,23.60741,23.66716,26.227125,24.952442,19.948734,23.005066,23.998789,26.351055,24.043968,19.91423,21.169355,23.312954,28.62842,21.56011,19.498674
0.7300278,0.51330678,23.348059,23.021006,22.480305,22.485847,22.325872,23.838343,23.241079,22.578562,22.513086,21.182568,22.53688,23.215536,21.78327,22.631296,20.081383
0.72982993,0.61753377,21.903234,22.503225,21.6297,21.339109,21.395292,22.180573,22.798258,21.798733,21.410368,21.457905,20.473097,21.846422,20.752073,20.000725,19.351362
0.55639923,0.72045884,14.607811,12.543082,11.723291,11.454926,12.368558,14.953112,12.707495,11.817545,11.61706,13.122807,13.892199,12.189681,11.622325,11.163803,11.504946
0.55638928,0.72044572,14.607805,12.543495,11.723442,11.455677,12.369537,14.953049,12.707475,11.817554,11.617093,13.122835,14.564353,12.542373,11.722274,11.453579,12.366312
0.55638928,0.72044572,14.607833,12.543507,11.723448,11.455684,12.36963,14.957666,15.134421,15.69209,14.430077,13.11242,14.564507,12.542357,11.722282,11.45357,12.366474
0.55609326,0.72281761,23.780689,24.098946,21.353884,21.397768,22.346022,23.660023,21.134806,20.192715,19.56768,20.026859,23.387367,24.267971,21.373575,21.580688,21.288774
0.55938003,0.72130246,24.603704,23.497595,22.205177,21.176292,20.070517,24.522806,22.052629,21.072172,19.971186,20.076883,24.032415,23.409925,22.260479,21.302776,19.578106
0.55905537,0.71305623,22.133965,21.374304,20.917421,20.711596,21.189289,22.71015,21.56312,21.020889,20.776894,20.950811,23.312941,21.042368,20.533587,20.030474,20.809
0.55878604,0.72519724,24.966665,23.138052,22.101231,22.269213,21.306135,24.897871,22.556421,22.075998,20.783388,20.965931,26.026808,22.876802,21.641911,22.363819,21.151802
0.55821817,0.77445905,21.548336,19.57552,18.339849,17.875544,17.584169,21.883022,19.608408,18.403967,17.941874,17.562494,18.984474,18.093105,17.006599,16.463615,16.154188
0.55821817,0.77445905,21.548222,19.575836,18.339943,17.875589,17.583836,21.880013,19.606718,18.404427,17.942427,17.564789,20.394829,18.567362,17.398108,16.913963,16.538399
0.55939495,0.77087805,23.934427,22.553099,20.930727,19.839796,19.521666,24.245564,22.704477,21.003735,19.948053,19.459154,21.617062,22.085064,19.965714,18.936726,18.367504
0.55747306,0.7717316,21.931059,21.156616,20.288887,19.863264,19.75738,21.995346,20.898724,20.061016,19.68767,19.379383,20.496269,19.693449,19.010311,18.547651,18.379551
0.55699385,0.76871153,22.73196,24.601805,22.135767,20.966543,20.403131,22.908348,24.078196,22.218822,21.13316,20.527426,22.694641,23.987635,21.714258,20.598425,19.994228
0.55783622,0.76927148,24.758371,23.261557,22.003658,21.330198,20.959805,24.134611,22.959452,21.808512,21.212048,20.997261,24.030693,22.044897,21.126171,20.383739,19.753439
0.56053425,0.77561702,24.286407,24.625486,22.61731,24.86301,22.508734,25.020203,24.379259,23.019159,24.200283,22.840746,21.396307,22.445293,22.309629,21.989389,22.801395
0.55636809,0.73707702,21.92444,21.099365,20.752628,20.66815,20.539253,22.478876,21.382048,21.144869,21.074463,20.69442,22.288511,21.138716,20.963806,20.783857,20.177927
0.55772873,0.67257215,22.001741,22.482924,22.508808,21.894188,21.264828,22.372658,22.481699,22.492699,21.867622,21.197643,23.616182,21.605234,22.065519,21.187977,20.949919
0.55835278,0.65749909,22.050192,24.718533,25.026398,24.079256,22.500225,22.667051,24.944555,25.519247,24.219412,22.171432,22.555731,25.308386,25.737103,23.795591,22.094152
0.56031717,0.65836444,24.05323,22.393614,20.818426,20.21563,19.885042,23.678989,22.301481,20.789215,20.185015,19.737354,21.843327,20.957201,19.694529,19.209499,18.875858
0.55747441,0.66802211,24.777752,24.213549,22.957739,21.855848,21.468319,24.974358,24.097609,22.985262,22.142628,21.712526,24.679243,23.601997,22.461145,22.205961,21.496387
0.56168321,0.83038484,24.617369,24.693371,23.099258,22.036476,21.873367,24.995174,24.705788,23.680872,22.492153,22.029137,27.257051,23.472572,23.336382,22.221497,21.862862
0.56169222,0.70576302,22.922949,25.878607,24.634003,24.889706,20.690523,23.139744,25.878881,24.834547,25.334036,20.838627,22.272526,26.295237,24.235762,26.44927,20.688881
0.55910297,0.69300932,23.813665,23.228294,23.089745,23.079521,22.115442,24.792473,23.292219,23.471745,23.64242,21.742718,27.320175,23.135029,23.400223,25.900995,23.954308
0.55696947,0.54111123,21.882641,20.295244,19.446568,19.099678,18.840254,22.27606,20.656134,19.789949,19.440638,19.232771,22.098259,20.395967,19.46866,19.175875,18.918167
0.55607873,0.60613864,23.634254,22.76111,22.818506,21.90064,21.253246,23.42536,22.979616,22.976564,22.001318,21.605061,23.575565,22.814716,22.898939,22.151283,21.290293
0.55646873,0.51145184,24.706743,22.825191,22.587923,22.468975,21.806627,24.558847,22.964012,22.842962,22.147964,21.487989,22.271757,23.161127,23.762518,21.765184,20.3293
0.55698351,0.56761233,22.07481,21.475079,20.66069,20.36685,19.647398,22.574713,21.667852,20.670465,20.353252,19.792166,21.627512,21.326031,20.159317,19.833473,19.463251
0.55702262,0.62447016,24.15601,22.923761,22.037029,21.526443,20.930584,23.681025,23.38686,22.411858,21.891239,20.907242,22.037424,22.985992,22.143309,21.650063,20.379099
0.5574971,0.5262965,23.556442,22.510538,22.123867,21.632816,21.865042,23.764753,22.611399,22.050148,21.601301,21.702286,22.423145,22.150152,21.847113,20.644014,23.754501
0.55775456,0.58463936,22.413061,22.535421,22.137892,21.852983,21.819012,22.421434,22.765635,22.228306,22.053055,21.902056,21.498026,22.361986,21.814182,20.9837,20.336184
0.5581099,0.56256928,22.66502,22.600904,21.528364,21.104506,21.200239,22.478251,22.613285,21.537279,21.151007,21.42646,21.44101,22.078445,20.870407,20.631332,21.078108
0.5579979,0.54782219,23.19491,22.697399,22.260782,21.858532,21.67197,23.000282,22.724869,22.29133,21.703577,21.694853,24.649897,22.033319,21.743484,21.629751,21.474205
0.55888172,0.62076147,22.532894,22.459534,22.053545,21.672848,21.866007,22.378391,22.398754,21.947437,21.561207,22.082735,21.240738,21.686838,20.831514,20.74124,21.499182
0.56073753,0.56776044,25.227184,22.323227,21.691145,21.55298,20.611654,25.338259,22.479435,21.691196,21.521362,20.94482,24.712585,21.982676,21.25942,21.375383,20.656906
0.55647482,0.62028351,25.638796,23.442022,22.109295,21.436119,21.004629,25.087711,23.841118,22.377966,21.514118,21.492636,27.605526,27.573942,21.031513,21.114176,21.159382
0.55966509,0.5546231,23.356382,23.331991,21.689938,21.051432,20.545176,23.445812,23.624878,21.887346,21.272257,20.641533,24.618778,25.062178,21.252045,21.419304,20.145123
0.55988083,0.59882032,23.507547,23.815899,22.504398,23.621031,22.270018,23.809544,23.941477,22.472904,22.842072,22.451689,21.67989,25.140976,21.37122,24.40354,19.867964
0.55638435,0.56961348,23.318642,24.765814,23.287035,22.043215,22.283155,23.624834,25.514647,24.371309,22.674675,22.169401,23.166792,26.423342,24.710369,23.709745,21.545332
0.55734761,0.57075206,24.353445,23.793856,23.040886,21.902674,21.16934,25.194197,24.207209,22.959402,22.457373,21.488798,24.872793,24.042873,22.883968,22.471252,21.320862
0.55697582,0.54111122,21.986908,20.295639,19.45112,19.088465,18.836367,22.424055,20.648447,19.789349,19.446796,19.218346,22.177284,20.386303,19.47613,19.182549,18.885313
0.55646719,0.51145592,24.439392,22.811295,22.590134,22.524178,21.900734,24.099949,22.926291,22.805292,22.183208,21.434114,23.751398,22.993134,23.899763,21.808664,20.145212
0.55699083,0.56761405,22.203964,21.476015,20.682507,20.332478,19.653818,22.73011,21.660753,20.668684,20.343767,19.761311,21.800089,21.260092,20.143799,19.765572,19.357132
0.55699083,0.56761404,22.12632,21.477179,20.68186,20.331861,19.658373,22.650351,21.643711,20.67205,20.341093,19.766565,21.886896,21.269047,20.14776,19.797752,19.429451
0.55702301,0.6244716,24.2939,22.988245,22.075146,21.565662,20.963488,23.908003,23.488689,22.512779,22.092012,20.990685,22.322336,23.456659,22.408802,22.00038,20.579037
0.55750865,0.52632394,23.416294,22.482405,22.150372,21.625698,21.858109,23.644873,22.554649,22.058979,21.602928,21.581934,22.413906,22.060263,21.81885,20.649324,23.186804
0.5577625,0.5846459,22.411644,22.557858,22.155338,21.813145,21.644487,22.472105,22.715538,22.236502,22.008736,21.660109,21.512465,22.202354,21.77504,20.833511,20.154455
0.55811553,0.562572,22.896011,22.654465,21.540045,21.043858,21.130314,22.553856,22.596041,21.51063,21.108759,21.363506,21.516331,21.97414,20.821583,20.421173,20.593639
0.55800793,0.54781242,23.202776,22.731897,22.260929,21.829826,21.679882,22.940374,22.708649,22.341776,21.702394,21.652218,24.549511,22.008379,21.857719,21.519749,21.182297
0.55889011,0.62076277,22.584475,22.540319,22.080833,21.719927,21.927061,22.477861,22.42584,21.960539,21.619226,22.081375,21.967253,22.117865,21.095085,21.400402,16.834335
0.55967178,0.55462161,23.633028,23.0478,21.684189,21.019932,20.529366,23.833401,23.669483,21.858667,21.261848,20.574387,27.803598,25.157143,21.354153,21.356516,20.270567
0.56074673,0.56776065,25.253412,22.368158,21.697399,21.45891,21.028698,25.606386,22.470123,21.682159,21.454937,20.9147,25.716764,21.930073,21.219219,21.158207,20.550781
0.56182784,0.76362715,23.853104,23.286215,22.215172,22.352171,22.376602,23.481569,23.394323,22.3207,22.155617,22.577873,24.349072,23.439756,22.082323,21.919434,20.100687
0.56117716,0.83504262,25.041342,23.478033,22.245932,21.770929,21.201,24.340206,23.325823,22.666307,22.044746,21.391972,24.612793,22.763311,22.674677,22.053629,20.884377
